sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
MALE,20,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,production and processing,EMPLOYED IN PRIVATE SECTOR,0.0,,SINGLE,4.0,1982.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,6.0,NO,,YES,NO,NO,,NO,,,NONE,171.0,91.0
FEMALE,16,RURAL AREAS,Dolnoslaskie,SECONDARY,"agriculture, forestry, fishing",PUPIL OR STUDENT,6.0,,SINGLE,7.0,1981.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,5.0,NO,,NO,NO,,,NO,FOREVER,GERMANY,ACTIVE,186.0,58.0
MALE,52,"URBAN 20,000-100,000",Lubuskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,1927.0,MARRIED,8.0,1978.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,162.0,77.0
FEMALE,27,"URBAN 200,000-500,000",Podlaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,6.0,,SINGLE,12.0,1981.0,,1998.0,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,163.0,73.0
FEMALE,16,"URBAN 500,000 AND OVER",Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",UNEMPLOYED,,856.0,MARRIED,7.0,1981.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,NO,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,SWEDEN,PASSIVE,165.0,92.0
MALE,69,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,RETIRED,0.0,,MARRIED,,1968.0,,2006.0,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,13.0,NO,,NO,NO,NO,,NO,,,NONE,163.0,68.0
MALE,46,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,SELF-EMPLOYED,,,MARRIED,7.0,1997.0,,1998.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,BELGIUM,NONE,178.0,60.0
MALE,60,"URBAN 200,000-500,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,,DIVORCED,,1955.0,,,DELIGHTED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,16.0,NO,NO,NO,,NO,,,NONE,184.0,91.0
FEMALE,18,"URBAN 20,000-100,000",Podkarpackie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,4132.0,SINGLE,,1981.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,,NO,NO,,,NO,IT DEPENDS,,ACTIVE,190.0,93.0
MALE,56,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,LONG-TERM SICK/DISABLED,6.0,976.0,MARRIED,12.0,1969.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,NO,,NO,NO,,,NO,,,NONE,159.0,58.0
MALE,40,"URBAN BELOW 20,000",Lodzkie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,11.0,1989.0,,,MOSTLY DISSATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,16.0,NO,NO,NO,,NO,,,NONE,188.0,55.0
FEMALE,29,"URBAN 20,000-100,000",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,UNEMPLOYED,7.0,1381.0,MARRIED,4.0,1971.0,,,PLEASED,6.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,10.0,NO,,NO,NO,,,NO,,,NONE,168.0,62.0
FEMALE,35,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,social welfare,RETIRED,,829.0,MARRIED,2.0,1973.0,,,MIXED,13.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,49.0
MALE,36,"URBAN BELOW 20,000",Podlaskie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,0.0,2407.0,MARRIED,9.0,1950.0,,,PLEASED,7.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,5.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,97.0
FEMALE,53,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,technical science,LONG-TERM SICK/DISABLED,,729.0,MARRIED,8.0,1968.0,,,PLEASED,12.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,YES,,NO,NO,NO,,NO,,,NONE,162.0,94.0
FEMALE,22,"URBAN 100,000-200,000",Swietokrzyskie,POST-SECONDARY OR HIGHER,technical science,PUPIL OR STUDENT,6.0,,SINGLE,7.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,12.0,NO,,NO,NO,NO,,NO,,,ACTIVE,160.0,60.0
FEMALE,60,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,no specialisation,UNEMPLOYED,0.0,734.0,MARRIED,10.0,,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,154.0,75.0
MALE,18,"URBAN 200,000-500,000",Kujawsko-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,1966.0,SINGLE,7.0,1981.0,,1998.0,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,,NO,NO,,,NO,IT DEPENDS,NORWAY,ACTIVE,187.0,58.0
FEMALE,85,"URBAN BELOW 20,000",Lubelskie,PRIMARY/NO EDUCATION,social sciences,RETIRED,0.0,602.0,MARRIED,11.0,,9.0,,MOSTLY DISSATISFIED,16.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,163.0,53.0
FEMALE,44,"URBAN 20,000-100,000",Lubelskie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,6.0,744.0,MARRIED,7.0,,,,MOSTLY DISSATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,,YES,NO,NO,,,,,NONE,162.0,79.0
MALE,16,"URBAN 200,000-500,000",Podkarpackie,SECONDARY,no specialisation,UNEMPLOYED,0.0,,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,2.0,NO,,NO,NO,,,NO,MORE THAN 2 YEARS,GREAT BRITAIN,ACTIVE,188.0,57.0
FEMALE,62,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",RETIRED,,1877.0,MARRIED,2.0,,,1998.0,DELIGHTED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,,NO,NO,NO,14.0,NO,,,NONE,161.0,55.0
MALE,55,"URBAN 100,000-200,000",Slaskie,SECONDARY,technical science,SELF-EMPLOYED,6.0,3021.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,6.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,,NONE,189.0,56.0
FEMALE,18,"URBAN 200,000-500,000",Podlaskie,SECONDARY,"agriculture, forestry, fishing",PUPIL OR STUDENT,6.0,1599.0,SINGLE,7.0,,7.0,,DELIGHTED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,16.0,NO,NO,YES,,NO,LESS THAN 1 YEAR,GERMANY,ACTIVE,162.0,100.0
FEMALE,61,"URBAN 500,000 AND OVER",Podlaskie,PRIMARY/NO EDUCATION,technical science,RETIRED,,1145.0,MARRIED,,,,,MOSTLY DISSATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,,NO,,NO,NO,NO,,NO,,,NONE,160.0,101.0
FEMALE,52,"URBAN 500,000 AND OVER",Lodzkie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,,1286.0,MARRIED,4.0,,,,MOSTLY DISSATISFIED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,74.0
FEMALE,16,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,technical science,LONG-TERM SICK/DISABLED,15.0,1338.0,SINGLE,7.0,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,13.0,NO,,NO,NO,,,NO,,GERMANY,PASSIVE,188.0,89.0
FEMALE,71,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,0.0,,WIDOWED,12.0,1968.0,,,MOSTLY DISSATISFIED,11.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,26.0,NO,16.0,NO,NO,NO,,NO,,,NONE,161.0,58.0
