sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,21,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,economy and administration,SELF-EMPLOYED,15.0,,SINGLE,7.0,2000.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,6.0,NO,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,167.0,71.0
MALE,35,"URBAN 200,000-500,000",Wielkopolskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,,MARRIED,7.0,1987.0,,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,YES,,NO,NO,NO,,NO,,GERMANY,PASSIVE,167.0,57.0
FEMALE,84,RURAL AREAS,Lubuskie,PRIMARY/NO EDUCATION,services for the population and transport services,RETIRED,25.0,231.0,WIDOWED,8.0,1973.0,,,PLEASED,18.0,IT`S DIFFICULT TO TELL,YES,NO,NO,6.0,NO,,NO,NO,NO,,NO,,,NONE,155.0,97.0
MALE,74,RURAL AREAS,Dolnoslaskie,SECONDARY,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,24.0,,WIDOWED,5.0,1970.0,,2000.0,PLEASED,9.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,3.0,NO,,NO,,NO,,NO,,,NONE,164.0,54.0
FEMALE,68,"URBAN 20,000-100,000",Malopolskie,SECONDARY,services for the population and transport services,LONG-TERM SICK/DISABLED,,1264.0,WIDOWED,4.0,1981.0,,,PLEASED,6.0,IT`S DIFFICULT TO TELL,YES,YES,NO,5.0,NO,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,NONE,169.0,59.0
MALE,42,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,services for the population and transport services,FARMER,0.0,,MARRIED,,1984.0,,1998.0,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,YES,YES,1.0,NO,,NO,YES,NO,,NO,,,NONE,159.0,54.0
FEMALE,19,RURAL AREAS,Malopolskie,SECONDARY,"agriculture, forestry, fishing",PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,1998.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,,NO,,,,"YES, TO EU COUNTRY",FOREVER,NETHERLANDS,PASSIVE,174.0,92.0
FEMALE,76,"URBAN 20,000-100,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,25.0,,WIDOWED,,1949.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,NO,16.0,NO,NO,NO,,NO,,,NONE,157.0,60.0
MALE,21,"URBAN BELOW 20,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,economy and administration,UNEMPLOYED,6.0,1672.0,SINGLE,,1981.0,,,MIXED,4.0,IT`S DIFFICULT TO TELL,YES,YES,YES,7.0,YES,,NO,NO,,,NO,,,NONE,169.0,68.0
FEMALE,73,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24.0,407.0,WIDOWED,8.0,1937.0,,,PLEASED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,157.0,93.0
FEMALE,16,"URBAN 200,000-500,000",Slaskie,SECONDARY,economy and administration,EMPLOYED IN PUBLIC SECTOR,6.0,,MARRIED,7.0,1981.0,,,DELIGHTED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,7.0,YES,15.0,NO,NO,NO,,NO,,,PASSIVE,170.0,82.0
MALE,74,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,OTHER ECONOMICALLY INACTIVE,0.0,2643.0,MARRIED,8.0,1980.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,3.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,94.0
FEMALE,71,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,1245.0,WIDOWED,8.0,1938.0,,,MIXED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,,NO,YES,NO,,NO,,,NONE,152.0,72.0
FEMALE,66,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",FARMER,6.0,1942.0,MARRIED,2.0,1972.0,,,PLEASED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,6.0,NO,,NO,YES,NO,,NO,,,NONE,164.0,70.0
MALE,84,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,production and processing,RETIRED,,2040.0,MARRIED,10.0,1953.0,,,PLEASED,10.0,IT`S DIFFICULT TO TELL,YES,YES,YES,7.0,NO,,NO,NO,NO,,NO,,,NONE,171.0,71.0
FEMALE,35,RURAL AREAS,Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,services for the population and transport services,SELF-EMPLOYED,0.0,,SINGLE,7.0,1982.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,NO,,NO,NO,NO,,NO,,,PASSIVE,172.0,60.0
FEMALE,89,"URBAN 100,000-200,000",Lodzkie,PRIMARY/NO EDUCATION,pedagogics,RETIRED,6.0,912.0,WIDOWED,2.0,,,,PLEASED,12.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,168.0,98.0
FEMALE,17,RURAL AREAS,Lubelskie,POST-SECONDARY OR HIGHER,pedagogics,PUPIL OR STUDENT,5.0,1877.0,SINGLE,7.0,1980.0,,1998.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,13.0,NO,,NO,NO,,,"YES, TO NON-EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,175.0,67.0
FEMALE,73,"URBAN 200,000-500,000",Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,25.0,1584.0,WIDOWED,8.0,,9.0,,PLEASED,11.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,6.0,NO,,NO,NO,NO,,NO,,,NONE,166.0,64.0
MALE,57,"URBAN 100,000-200,000",Warminsko-mazurskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",RETIRED,6.0,1655.0,MARRIED,12.0,,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,1.0,,,YES,NO,NO,,NO,,GERMANY,NONE,170.0,80.0
FEMALE,41,"URBAN 100,000-200,000",Warminsko-mazurskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PUBLIC SECTOR,25.0,,MARRIED,8.0,1950.0,,,PLEASED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,NO,,NO,NO,NO,,NO,,GREAT BRITAIN,NONE,169.0,70.0
FEMALE,80,RURAL AREAS,Malopolskie,PRIMARY/NO EDUCATION,technical science,RETIRED,,1022.0,DIVORCED,12.0,,,1998.0,PLEASED,16.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3.0,NO,,NO,NO,NO,14.0,NO,,,NONE,161.0,81.0
FEMALE,23,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,6.0,1587.0,SINGLE,7.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,,YES,NO,,,NO,IT DEPENDS,GERMANY,PASSIVE,167.0,62.0
MALE,27,RURAL AREAS,Wielkopolskie,POST-SECONDARY OR HIGHER,services for the population and transport services,PUPIL OR STUDENT,0.0,1629.0,SINGLE,7.0,,7.0,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,16.0,NO,YES,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,,ACTIVE,160.0,56.0
FEMALE,87,"URBAN BELOW 20,000",Podlaskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,,1896.0,MARRIED,,,,,PLEASED,6.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,,NO,,NO,,NO,,NO,,,NONE,157.0,101.0
MALE,31,"URBAN 200,000-500,000",Wielkopolskie,VOCATIONAL/GRAMMAR,economy and administration,PUPIL OR STUDENT,,1633.0,SINGLE,7.0,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,166.0,67.0
FEMALE,21,RURAL AREAS,Dolnoslaskie,SECONDARY,production and processing,PUPIL OR STUDENT,7.0,1630.0,SINGLE,7.0,,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8.0,NO,,NO,NO,,,NO,LESS THAN 1 YEAR,GERMANY,PASSIVE,169.0,89.0
MALE,43,"URBAN BELOW 20,000",Podkarpackie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0.0,,SINGLE,7.0,1985.0,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,YES,16.0,NO,NO,NO,,NO,,,NONE,178.0,94.0
MALE,17,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,services for the population and transport services,PUPIL OR STUDENT,0.0,,SINGLE,7.0,1981.0,,,PLEASED,1.0,IT`S DIFFICULT TO TELL,YES,YES,NO,5.0,NO,,NO,,NO,14.0,NO,,,PASSIVE,149.0,84.0
MALE,52,"URBAN 100,000-200,000",Malopolskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,1214.0,MARRIED,1.0,1991.0,,,PLEASED,7.0,IT`S DIFFICULT TO TELL,YES,YES,YES,4.0,YES,,NO,YES,NO,,NO,,,NONE,173.0,80.0
MALE,63,"URBAN 20,000-100,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,other,EMPLOYED IN PRIVATE SECTOR,0.0,1475.0,MARRIED,,1981.0,,,MIXED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,4.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,98.0
MALE,32,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,production and processing,SELF-EMPLOYED,0.0,1849.0,MARRIED,,1993.0,,,MOSTLY DISSATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5.0,NO,,NO,NO,NO,,NO,,,NONE,178.0,63.0
FEMALE,49,"URBAN BELOW 20,000",Dolnoslaskie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,0.0,1599.0,MARRIED,2.0,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,20.0,NO,NO,NO,14.0,NO,,GREAT BRITAIN,NONE,169.0,56.0
