sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,19,"URBAN 100,000-200,000",Podkarpackie,VOCATIONAL/GRAMMAR,economy and administration,OTHER ECONOMICALLY INACTIVE,8.0,,SINGLE,7.0,1985.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10.0,NO,,NO,NO,NO,,NO,,,PASSIVE,167.0,51.0
FEMALE,38,"URBAN 200,000-500,000",Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,LONG-TERM SICK/DISABLED,0.0,,MARRIED,3.0,1986.0,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,10.0,YES,,NO,NO,NO,,NO,,GERMANY,PASSIVE,168.0,57.0
FEMALE,55,"URBAN 200,000-500,000",Lubuskie,VOCATIONAL/GRAMMAR,not applicable,LONG-TERM SICK/DISABLED,25.0,498.0,MARRIED,10.0,1983.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,11.0,YES,,NO,NO,NO,,NO,,,NONE,153.0,75.0
MALE,46,RURAL AREAS,Dolnoslaskie,SECONDARY,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,0.0,,MARRIED,10.0,1981.0,,1998.0,PLEASED,21.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,6.0,NO,,NO,,NO,,NO,,,NONE,166.0,47.0
FEMALE,67,"URBAN 20,000-100,000",Pomorskie,SECONDARY,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,,1207.0,MARRIED,3.0,1974.0,,,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,22.0,YES,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,ACTIVE,166.0,62.0
FEMALE,54,"URBAN 100,000-200,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,1.0,,MARRIED,,1982.0,,1998.0,MOSTLY SATISFIED,7.0,IT`S DIFFICULT TO TELL,NO,YES,NO,5.0,NO,,NO,NO,NO,,NO,,,NONE,155.0,63.0
FEMALE,16,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",PUPIL OR STUDENT,,,SINGLE,7.0,1982.0,,1998.0,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,8.0,NO,,YES,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,NETHERLANDS,ACTIVE,191.0,95.0
FEMALE,17,"URBAN 100,000-200,000",Opolskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,,SINGLE,,1957.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0.0,NO,16.0,NO,NO,NO,,NO,,NORWAY,ACTIVE,175.0,72.0
FEMALE,16,"URBAN BELOW 20,000",Podkarpackie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,0.0,1573.0,SINGLE,,1982.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,,NO,NO,NO,,NO,,,ACTIVE,174.0,44.0
FEMALE,20,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,558.0,WIDOWED,10.0,1987.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,5.0,YES,,YES,NO,NO,,NO,,,NONE,177.0,73.0
