sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,25,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,26.0,,WIDOWED,7.0,1978.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1.0,NO,,YES,NO,NO,,"YES, TO EU COUNTRY",,,NONE,165.0,93.0
MALE,28,"URBAN 100,000-200,000",Mazowieckie,PRIMARY/NO EDUCATION,technical science,RETIRED,0.0,,MARRIED,7.0,2010.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,NO,,NO,NO,,,NO,,USA,ACTIVE,162.0,54.0
MALE,56,"URBAN 500,000 AND OVER",Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",SELF-EMPLOYED,0.0,2019.0,MARRIED,8.0,2009.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,1.0,NO,,NO,NO,NO,,NO,,,ACTIVE,155.0,69.0
FEMALE,33,"URBAN 500,000 AND OVER",Lodzkie,SECONDARY,no specialisation,PUPIL OR STUDENT,19.0,,MARRIED,11.0,2010.0,,1998.0,MOSTLY DISSATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,14.0,YES,,NO,NO,NO,,NO,,,NONE,150.0,95.0
MALE,26,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,economy and administration,FARMER,,1358.0,MARRIED,7.0,2003.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,15.0,NO,NO,NO,,NO,,SWEDEN,NONE,164.0,86.0
MALE,82,"URBAN 100,000-200,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,,1988.0,,1998.0,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12.0,NO,,NO,NO,NO,,NO,,,NONE,147.0,99.0
FEMALE,77,"URBAN 200,000-500,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,,MARRIED,7.0,1994.0,,1981.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,3.0,YES,,NO,NO,NO,,NO,IT DEPENDS,,NONE,173.0,64.0
MALE,89,RURAL AREAS,Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,DIVORCED,,1982.0,,,DELIGHTED,4.0,IT`S DIFFICULT TO TELL,YES,YES,YES,31.0,YES,16.0,NO,,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,168.0,76.0
FEMALE,55,"URBAN 500,000 AND OVER",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,3925.0,MARRIED,,1999.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,YES,,NO,NO,NO,,NO,IT DEPENDS,,NONE,168.0,105.0
MALE,66,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,RETIRED,7.0,2103.0,MARRIED,7.0,1982.0,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,NO,,NO,YES,,,NO,,,NONE,147.0,51.0
MALE,36,"URBAN 500,000 AND OVER",Lodzkie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,7.0,,SINGLE,7.0,1997.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,15.0,NO,NO,NO,,NO,,,NONE,172.0,72.0
MALE,31,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,7.0,1570.0,MARRIED,7.0,1980.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,5.0,NO,,NO,NO,NO,,NO,,,PASSIVE,169.0,69.0
MALE,49,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,social welfare,RETIRED,,1545.0,MARRIED,7.0,1978.0,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,0.0,YES,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,162.0,74.0
MALE,54,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,0.0,1698.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,0.0,YES,,YES,NO,NO,,"YES, TO EU COUNTRY",,,NONE,165.0,72.0
FEMALE,68,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,architecture and construction,LONG-TERM SICK/DISABLED,,1415.0,MARRIED,9.0,2006.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,YES,,YES,NO,NO,,NO,,,PASSIVE,168.0,75.0
MALE,23,"URBAN 100,000-200,000",Swietokrzyskie,POST-SECONDARY OR HIGHER,law,FARMER,6.0,,MARRIED,7.0,1991.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,NO,,NO,NO,NO,,NO,,,NONE,155.0,70.0
FEMALE,27,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,no specialisation,FARMER,0.0,1723.0,SINGLE,7.0,,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,13.0,NO,,NO,NO,NO,,NO,MORE THAN 2 YEARS,,ACTIVE,142.0,79.0
MALE,55,"URBAN 200,000-500,000",Slaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,1.0,2333.0,WIDOWED,7.0,1980.0,,1992.0,MOSTLY SATISFIED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0.0,NO,,NO,NO,NO,,NO,,NORWAY,NONE,162.0,77.0
MALE,28,"URBAN BELOW 20,000",Pomorskie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PRIVATE SECTOR,7.0,1929.0,MARRIED,7.0,,9.0,,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9.0,NO,,NO,NO,NO,,NO,,,ACTIVE,172.0,77.0
FEMALE,52,"URBAN 20,000-100,000",Pomorskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,1624.0,MARRIED,7.0,,,,MOSTLY DISSATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,YES,,NO,NO,NO,,,,,NONE,174.0,66.0
MALE,51,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,UNEMPLOYED,1.0,,WIDOWED,9.0,1981.0,,,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,0.0,YES,,NO,NO,NO,,NO,,,NONE,167.0,84.0
MALE,35,RURAL AREAS,Pomorskie,SECONDARY,production and processing,RETIRED,,2158.0,MARRIED,7.0,,,1998.0,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1.0,NO,,NO,NO,,14.0,NO,,,PASSIVE,149.0,80.0
MALE,62,"URBAN BELOW 20,000",Pomorskie,SECONDARY,technical science,SELF-EMPLOYED,7.0,3587.0,MARRIED,7.0,1987.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1.0,NO,,NO,NO,NO,,NO,,,NONE,187.0,69.0
MALE,22,"URBAN 500,000 AND OVER",Warminsko-mazurskie,PRIMARY/NO EDUCATION,technical science,PUPIL OR STUDENT,19.0,1728.0,WIDOWED,7.0,,7.0,,MIXED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,YES,20.0,NO,NO,YES,,NO,,,NONE,152.0,102.0
FEMALE,67,"URBAN 500,000 AND OVER",Lubelskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,1735.0,MARRIED,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,,NO,,YES,NO,NO,,NO,,,NONE,157.0,134.0
FEMALE,29,"URBAN 500,000 AND OVER",Lodzkie,POST-SECONDARY OR HIGHER,technical science,LONG-TERM SICK/DISABLED,,1576.0,MARRIED,7.0,,,,DELIGHTED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,FOREVER,ITALY,NONE,166.0,77.0
MALE,74,"URBAN 100,000-200,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,technical science,LONG-TERM SICK/DISABLED,21.0,1919.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9.0,NO,,NO,NO,NO,,NO,,,NONE,167.0,112.0
MALE,76,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,0.0,,SINGLE,7.0,2008.0,,,PLEASED,15.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12.0,NO,15.0,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,165.0,70.0
FEMALE,26,RURAL AREAS,Lubelskie,POST-SECONDARY OR HIGHER,architecture and construction,RETIRED,6.0,,MARRIED,7.0,1981.0,,,MIXED,0.0,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,3.0,NO,,NO,NO,NO,14.0,NO,,,NONE,168.0,85.0
MALE,49,"URBAN 200,000-500,000",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,1559.0,MARRIED,7.0,1981.0,,,MOSTLY DISSATISFIED,1.0,IT`S DIFFICULT TO TELL,NO,NO OPINION,YES,0.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",FOREVER,,NONE,173.0,74.0
MALE,73,"URBAN BELOW 20,000",Opolskie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,24.0,1328.0,MARRIED,,2011.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,69.0
FEMALE,32,"URBAN 200,000-500,000",Lubuskie,VOCATIONAL/GRAMMAR,economy and administration,UNEMPLOYED,0.0,1174.0,WIDOWED,,1982.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,1.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,DENMARK,NONE,146.0,74.0
MALE,52,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,services for the population and transport services,PUPIL OR STUDENT,26.0,1186.0,SINGLE,3.0,,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,1.0,YES,15.0,NO,NO,NO,14.0,"YES, TO EU COUNTRY",MORE THAN 2 YEARS,,ACTIVE,156.0,61.0
FEMALE,56,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,OTHER ECONOMICALLY INACTIVE,6.0,1683.0,MARRIED,6.0,1967.0,,,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,YES,NO,3.0,YES,16.0,NO,NO,NO,,NO,,,NONE,177.0,61.0
FEMALE,49,"URBAN 500,000 AND OVER",Mazowieckie,PRIMARY/NO EDUCATION,economy and administration,RETIRED,7.0,1630.0,MARRIED,7.0,1987.0,6.0,,MIXED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,15.0,NO,,NO,,NO,,,NONE,161.0,90.0
MALE,53,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,14.0,1603.0,SINGLE,,1991.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,NO,,NO,NO,,,NO,,SWEDEN,NONE,164.0,94.0
MALE,50,RURAL AREAS,Opolskie,SECONDARY,economy and administration,,24.0,1478.0,SINGLE,7.0,1997.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,,0.0,NO,,NO,NO,,,NO,,,NONE,151.0,64.0
FEMALE,55,"URBAN BELOW 20,000",Slaskie,SECONDARY,no specialisation,FARMER,9.0,,MARRIED,7.0,1982.0,,,PLEASED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,19.0,YES,,NO,NO,NO,,NO,,,NONE,174.0,64.0
MALE,25,"URBAN 500,000 AND OVER",Slaskie,PRIMARY/NO EDUCATION,technical science,SELF-EMPLOYED,0.0,1967.0,SINGLE,7.0,1992.0,,,MOSTLY SATISFIED,8.0,IT`S DIFFICULT TO TELL,YES,YES,NO,18.0,NO,,NO,NO,NO,,NO,,,NONE,166.0,83.0
MALE,26,RURAL AREAS,Pomorskie,VOCATIONAL/GRAMMAR,no specialisation,UNEMPLOYED,7.0,,MARRIED,7.0,,,,DELIGHTED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9.0,YES,,NO,NO,NO,,NO,LESS THAN 1 TO 2 YEARS,NETHERLANDS,PASSIVE,168.0,91.0
MALE,49,"URBAN BELOW 20,000",Dolnoslaskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,1.0,814.0,DE FACTO SEPARATED,,,7.0,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,OTHER EU COUNTRIES,ACTIVE,174.0,86.0
FEMALE,57,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,FARMER,1.0,,DE FACTO SEPARATED,10.0,1965.0,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,YES,3.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,69.0
FEMALE,33,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,production and processing,PUPIL OR STUDENT,25.0,,SINGLE,7.0,1981.0,,,MIXED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,0.0,YES,21.0,NO,NO,NO,,NO,,,PASSIVE,173.0,66.0
FEMALE,26,"URBAN BELOW 20,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,7.0,1764.0,MARRIED,8.0,2011.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,167.0,78.0
MALE,60,RURAL AREAS,Mazowieckie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,7.0,1751.0,MARRIED,,1984.0,,1998.0,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5.0,NO,,NO,NO,NO,,NO,,,NONE,147.0,130.0
MALE,67,"URBAN 500,000 AND OVER",Slaskie,POST-SECONDARY OR HIGHER,no specialisation,UNEMPLOYED,0.0,2013.0,SINGLE,9.0,2011.0,7.0,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,NO,,NO,NO,NO,,NO,,,ACTIVE,176.0,70.0
MALE,31,"URBAN 200,000-500,000",Podlaskie,SECONDARY,veterinary medicine,PUPIL OR STUDENT,7.0,1892.0,MARRIED,,1982.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,12.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,175.0,71.0
FEMALE,32,"URBAN 100,000-200,000",Pomorskie,POST-SECONDARY OR HIGHER,no specialisation,OTHER ECONOMICALLY INACTIVE,0.0,,MARRIED,7.0,1982.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,1.0,YES,15.0,NO,NO,YES,,,,,ACTIVE,172.0,143.0
FEMALE,51,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,economy and administration,RETIRED,,1513.0,SINGLE,,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,YES,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,NONE,162.0,75.0
MALE,97,"URBAN 500,000 AND OVER",Podkarpackie,POST-SECONDARY OR HIGHER,production and processing,PUPIL OR STUDENT,1.0,,MARRIED,3.0,1982.0,,,MOSTLY SATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2.0,NO,16.0,NO,NO,,,NO,,,NONE,173.0,72.0
MALE,32,"URBAN 100,000-200,000",Malopolskie,PRIMARY/NO EDUCATION,technical science,LONG-TERM SICK/DISABLED,7.0,,MARRIED,,1982.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,7.0,NO,16.0,NO,NO,NO,,NO,,,NONE,164.0,95.0
MALE,24,"URBAN 100,000-200,000",Lubelskie,POST-SECONDARY OR HIGHER,no specialisation,OTHER ECONOMICALLY INACTIVE,,,MARRIED,,1982.0,,,MOSTLY SATISFIED,,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2.0,NO,,NO,NO,,,"YES, TO NON-EU COUNTRY",,,PASSIVE,143.0,80.0
MALE,57,"URBAN BELOW 20,000",Pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,6.0,2026.0,MARRIED,7.0,1960.0,4.0,,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,0.0,YES,,NO,NO,NO,,NO,,,NONE,150.0,82.0
FEMALE,54,RURAL AREAS,Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,1.0,1549.0,MARRIED,6.0,1981.0,7.0,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,,NO,NO,,"YES, TO EU COUNTRY",,,NONE,174.0,65.0
MALE,81,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,,1306.0,MARRIED,,,,,MOSTLY DISSATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,YES,40.0,NO,,YES,NO,NO,,NO,,GERMANY,NONE,154.0,91.0
FEMALE,39,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,physical sciences,LONG-TERM SICK/DISABLED,0.0,1429.0,MARRIED,8.0,1972.0,1.0,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,26.0,YES,,NO,NO,NO,,NO,,,NONE,166.0,73.0
MALE,62,"URBAN 100,000-200,000",Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,UNEMPLOYED,7.0,1744.0,DIVORCED,7.0,1982.0,,,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0.0,NO,,NO,NO,,,NO,,,NONE,166.0,96.0
MALE,77,"URBAN BELOW 20,000",Lodzkie,POST-SECONDARY OR HIGHER,no specialisation,LONG-TERM SICK/DISABLED,,1621.0,MARRIED,,,,2005.0,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,15.0,NO,NO,NO,,NO,,,NONE,165.0,82.0
FEMALE,30,"URBAN BELOW 20,000",Pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,7.0,6850.0,MARRIED,7.0,,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0.0,YES,16.0,YES,NO,NO,,NO,IT DEPENDS,,NONE,149.0,66.0
MALE,78,"URBAN BELOW 20,000",Slaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,,,DIVORCED,7.0,1956.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,,YES,0.0,,,NO,NO,,,NO,,,NONE,162.0,81.0
MALE,63,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,7.0,1994.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,ACTIVE,159.0,82.0
FEMALE,74,RURAL AREAS,Slaskie,POST-SECONDARY OR HIGHER,no specialisation,UNEMPLOYED,7.0,1049.0,MARRIED,10.0,1982.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0.0,NO,15.0,NO,NO,NO,,,LESS THAN 1 YEAR,,ACTIVE,165.0,67.0
MALE,34,"URBAN 100,000-200,000",Lubelskie,PRIMARY/NO EDUCATION,technical science,OTHER ECONOMICALLY INACTIVE,1.0,9540.0,MARRIED,6.0,2011.0,,,MOSTLY SATISFIED,4.0,IT`S DIFFICULT TO TELL,YES,NO,NO,9.0,NO,,NO,NO,,,NO,,,NONE,177.0,91.0
MALE,51,"URBAN 200,000-500,000",Lubelskie,PRIMARY/NO EDUCATION,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1737.0,MARRIED,7.0,2011.0,,,DELIGHTED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0.0,NO,,NO,NO,NO,,"YES, TO NON-EU COUNTRY",,,NONE,167.0,79.0
MALE,33,"URBAN 20,000-100,000",Opolskie,PRIMARY/NO EDUCATION,technical science,RETIRED,6.0,1879.0,MARRIED,,,,1992.0,MOSTLY SATISFIED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,0.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,77.0
FEMALE,54,"URBAN 200,000-500,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,production and processing,LONG-TERM SICK/DISABLED,7.0,1748.0,MARRIED,7.0,2006.0,6.0,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,166.0,87.0
FEMALE,29,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,social sciences,EMPLOYED IN PRIVATE SECTOR,,2261.0,MARRIED,9.0,1981.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3.0,NO,16.0,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,150.0,89.0
MALE,56,"URBAN 100,000-200,000",Malopolskie,SECONDARY,technical science,RETIRED,1.0,2152.0,MARRIED,10.0,1997.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,10.0,NO,,NO,NO,,,NO,,AUSTRALIA,PASSIVE,172.0,76.0
MALE,25,"URBAN 100,000-200,000",Lubuskie,POST-SECONDARY OR HIGHER,no specialisation,SELF-EMPLOYED,7.0,1730.0,MARRIED,,1982.0,6.0,,PLEASED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,2.0,YES,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,NONE,182.0,100.0
