sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,58,RURAL AREAS,Swietokrzyskie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,22.0,,SINGLE,7.0,1966.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,1.0,NO,,YES,NO,NO,,"YES, TO EU COUNTRY",,,NONE,171.0,70.0
MALE,16,RURAL AREAS,Dolnoslaskie,SECONDARY,technical science,RETIRED,25.0,,SINGLE,10.0,1970.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0.0,NO,,NO,NO,,,NO,,AUSTRALIA,ACTIVE,180.0,83.0
MALE,43,"URBAN 500,000 AND OVER",Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",SELF-EMPLOYED,0.0,1928.0,SINGLE,8.0,1996.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,10.0,YES,,NO,NO,NO,,NO,,,ACTIVE,170.0,85.0
FEMALE,46,RURAL AREAS,Lodzkie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,12.0,,SINGLE,7.0,1980.0,,1998.0,MOSTLY DISSATISFIED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,163.0,85.0
FEMALE,72,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,pedagogics,FARMER,,1544.0,MARRIED,7.0,1952.0,,,MOSTLY SATISFIED,10.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,0.0,NO,15.0,NO,NO,NO,,NO,,SWEDEN,NONE,169.0,84.0
MALE,77,"URBAN 100,000-200,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,,1978.0,,1998.0,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,152.0,85.0
FEMALE,48,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,,,MARRIED,7.0,1980.0,,1998.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,9.0,YES,,NO,NO,NO,,NO,IT DEPENDS,,NONE,166.0,72.0
MALE,74,"URBAN 200,000-500,000",Slaskie,SECONDARY,no specialisation,RETIRED,6.0,,DIVORCED,,1947.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,11.0,YES,16.0,NO,,,,NO,LESS THAN 1 YEAR,,PASSIVE,174.0,62.0
FEMALE,34,"URBAN 500,000 AND OVER",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1534.0,SINGLE,,1974.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,169.0,113.0
MALE,45,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,PUPIL OR STUDENT,7.0,1697.0,MARRIED,7.0,1980.0,,,MIXED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,38.0,NO,,,YES,,,NO,,,NONE,162.0,67.0
MALE,16,"URBAN BELOW 20,000",Lodzkie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,2002.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,8.0,NO,15.0,NO,NO,NO,,NO,,,NONE,177.0,69.0
