sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
MALE,16,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,,SINGLE,7.0,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,14.0,NO,,YES,NO,NO,,NO,,,NONE,190.0,86.0
FEMALE,52,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,,DIVORCED,4.0,1999.0,,,UNHAPPY,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,5.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",FOREVER,GERMANY,NONE,164.0,81.0
FEMALE,51,"URBAN 500,000 AND OVER",Lubuskie,POST-SECONDARY OR HIGHER,liberal arts,RETIRED,0.0,1935.0,MARRIED,8.0,1997.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,ACTIVE,159.0,45.0
FEMALE,64,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,pedagogics,RETIRED,0.0,,MARRIED,12.0,1959.0,,1998.0,MIXED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,85.0
MALE,16,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,,1657.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,4.0,NO,16.0,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,FRANCE,ACTIVE,187.0,89.0
MALE,77,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,0.0,,WIDOWED,,1957.0,,2006.0,MOSTLY SATISFIED,13.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,80.0
MALE,16,"URBAN 100,000-200,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,production and processing,UNEMPLOYED,,,SINGLE,7.0,1981.0,,1998.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,10.0,YES,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,162.0,63.0
FEMALE,86,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,,WIDOWED,,1957.0,,,MOSTLY SATISFIED,13.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,YES,16.0,NO,NO,NO,,NO,,,NONE,169.0,69.0
FEMALE,21,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,2123.0,SINGLE,,1982.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,5.0,YES,,NO,NO,NO,,NO,,,NONE,174.0,60.0
MALE,51,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,24.0,1691.0,MARRIED,7.0,1975.0,,,PLEASED,9.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,5.0,YES,,NO,YES,,,NO,,,NONE,178.0,97.0
MALE,69,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,6.0,,WIDOWED,7.0,1960.0,,,MOSTLY DISSATISFIED,12.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,3.0,NO,16.0,NO,NO,NO,,NO,,,NONE,169.0,73.0
FEMALE,32,RURAL AREAS,Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,1936.0,MARRIED,4.0,2004.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,16.0,NO,,NO,NO,NO,,NO,,,NONE,169.0,57.0
MALE,32,RURAL AREAS,Podlaskie,SECONDARY,social welfare,EMPLOYED IN PUBLIC SECTOR,,1656.0,MARRIED,9.0,1999.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,4.0,NO,,NO,NO,NO,,NO,,,PASSIVE,181.0,85.0
FEMALE,65,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,0.0,1009.0,WIDOWED,6.0,1996.0,,,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4.0,YES,,NO,NO,NO,,NO,,,NONE,164.0,65.0
MALE,61,"URBAN BELOW 20,000",Lubuskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",RETIRED,,1618.0,MARRIED,9.0,1977.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,YES,,YES,NO,NO,,NO,,,NONE,173.0,87.0
FEMALE,31,"URBAN 100,000-200,000",Swietokrzyskie,POST-SECONDARY OR HIGHER,law,EMPLOYED IN PUBLIC SECTOR,6.0,,MARRIED,9.0,1996.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,,NO,NO,NO,,NO,,,,165.0,74.0
MALE,84,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,1008.0,MARRIED,11.0,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,159.0,75.0
FEMALE,21,"URBAN 200,000-500,000",Slaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,2046.0,SINGLE,7.0,1981.0,,1998.0,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,,NO,NO,NO,,NO,,,ACTIVE,187.0,76.0
FEMALE,75,RURAL AREAS,Slaskie,SECONDARY,no specialisation,RETIRED,0.0,1229.0,MARRIED,11.0,,11.0,,MOSTLY DISSATISFIED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,166.0,65.0
MALE,32,"URBAN 20,000-100,000",Pomorskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,3353.0,MARRIED,11.0,,,,MOSTLY DISSATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,YES,,YES,NO,NO,,NO,,,NONE,183.0,98.0
MALE,55,RURAL AREAS,Podkarpackie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,,WIDOWED,9.0,1992.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,1.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,NONE,184.0,69.0
MALE,34,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,,1646.0,MARRIED,4.0,,,1998.0,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3.0,NO,,NO,NO,NO,14.0,NO,,,NONE,154.0,70.0
FEMALE,54,"URBAN 20,000-100,000",Pomorskie,SECONDARY,pedagogics,RETIRED,0.0,1646.0,MARRIED,6.0,1962.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,7.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,ACTIVE,158.0,49.0
MALE,21,"URBAN 20,000-100,000",Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,24.0,1644.0,MARRIED,10.0,,7.0,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,YES,20.0,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,161.0,53.0
FEMALE,52,"URBAN 500,000 AND OVER",Podlaskie,POST-SECONDARY OR HIGHER,pedagogics,EMPLOYED IN PUBLIC SECTOR,,1897.0,MARRIED,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,,NO,,YES,NO,NO,,NO,,,PASSIVE,183.0,113.0
MALE,16,"URBAN BELOW 20,000",Zachodnio-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,,1631.0,SINGLE,7.0,,,,DELIGHTED,0.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,10.0,NO,,NO,NO,,,NO,,,ACTIVE,192.0,72.0
MALE,16,RURAL AREAS,Pomorskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,0.0,1630.0,MARRIED,8.0,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,14.0,NO,,NO,NO,NO,,NO,,,PASSIVE,190.0,88.0
FEMALE,41,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,0.0,,MARRIED,4.0,1981.0,,,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,25.0,NO,16.0,NO,NO,NO,,NO,,,NONE,159.0,55.0
FEMALE,50,RURAL AREAS,Lubelskie,SECONDARY,services for the population and transport services,RETIRED,0.0,,MARRIED,2.0,1978.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,17.0,YES,,NO,NO,NO,14.0,NO,,,NONE,160.0,79.0
FEMALE,24,"URBAN 500,000 AND OVER",Pomorskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,0.0,2036.0,SINGLE,7.0,1981.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,YES,,NO,NO,NO,,NO,,,ACTIVE,165.0,65.0
FEMALE,31,"URBAN BELOW 20,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,economy and administration,UNEMPLOYED,0.0,1633.0,MARRIED,,1995.0,,,DELIGHTED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,NO,NO,NO,,NO,,,NONE,168.0,52.0
