sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,58,RURAL AREAS,Swietokrzyskie,SECONDARY,technical science,PUPIL OR STUDENT,6.0,,SINGLE,8.0,1982.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,NO,,YES,NO,NO,,"YES, TO EU COUNTRY",,,NONE,162.0,67.0
MALE,22,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,liberal arts,RETIRED,0.0,,SINGLE,10.0,1967.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,NO,,NO,NO,,,NO,,USA,ACTIVE,161.0,46.0
MALE,22,"URBAN 500,000 AND OVER",Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",SELF-EMPLOYED,0.0,2399.0,SINGLE,8.0,2011.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,ACTIVE,164.0,72.0
MALE,22,"URBAN 100,000-200,000",Podlaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,6.0,,SINGLE,12.0,1981.0,,1998.0,MOSTLY DISSATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,6.0,YES,,NO,NO,NO,,NO,,,NONE,159.0,87.0
FEMALE,22,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,economy and administration,FARMER,,1729.0,MARRIED,7.0,1982.0,,,MOSTLY SATISFIED,12.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10.0,NO,15.0,NO,NO,NO,,NO,,SWEDEN,NONE,175.0,85.0
MALE,57,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,5.0,,MARRIED,,2005.0,,2011.0,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,20.0,NO,,NO,NO,NO,,NO,,,NONE,163.0,56.0
FEMALE,59,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,,,MARRIED,7.0,1991.0,,1999.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,8.0,YES,,NO,NO,NO,,NO,IT DEPENDS,,NONE,161.0,56.0
MALE,64,"URBAN 20,000-100,000",Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,DIVORCED,,1982.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,YES,16.0,NO,,NO,,NO,,,PASSIVE,202.0,51.0
FEMALE,53,"URBAN 500,000 AND OVER",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,2355.0,SINGLE,,1991.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,165.0,88.0
MALE,46,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,RETIRED,6.0,1887.0,MARRIED,7.0,1981.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,39.0,NO,,NO,YES,,,"YES, TO EU COUNTRY",,,NONE,163.0,44.0
MALE,27,"URBAN 500,000 AND OVER",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,2011.0,,,PLEASED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,16.0,NO,NO,NO,,NO,,,PASSIVE,179.0,49.0
