sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,19,"URBAN 100,000-200,000",Lodzkie,SECONDARY,production and processing,PUPIL OR STUDENT,6.0,,SINGLE,7.0,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,,1.0,NO,,NO,NO,NO,,NO,,,ACTIVE,169.0,59.0
MALE,20,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,6.0,,SINGLE,7.0,1981.0,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,4.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,ACTIVE,172.0,56.0
MALE,66,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",FARMER,0.0,1763.0,MARRIED,8.0,1994.0,,,MOSTLY DISSATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,176.0,80.0
MALE,65,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,technical science,RETIRED,0.0,,MARRIED,11.0,1951.0,,1998.0,MOSTLY DISSATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,30.0,NO,,NO,NO,NO,,NO,,,NONE,154.0,88.0
MALE,35,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PRIVATE SECTOR,,1910.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,10.0,NO,16.0,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,169.0,63.0
FEMALE,78,"URBAN 500,000 AND OVER",Lodzkie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PUBLIC SECTOR,0.0,,MARRIED,,1977.0,,2006.0,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,,10.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,63.0
FEMALE,40,"URBAN 200,000-500,000",Kujawsko-pomorskie,SECONDARY,production and processing,UNEMPLOYED,,,MARRIED,7.0,1999.0,,1998.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,YES,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,170.0,64.0
FEMALE,79,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,6.0,,WIDOWED,,1949.0,,,MOSTLY SATISFIED,15.0,IT`S DIFFICULT TO TELL,YES,YES,YES,4.0,YES,20.0,NO,,NO,,NO,,,NONE,168.0,60.0
MALE,20,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,2.0,1908.0,SINGLE,,1981.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,ACTIVE,183.0,86.0
FEMALE,91,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,RETIRED,6.0,664.0,MARRIED,12.0,1971.0,,,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,55.0
MALE,64,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,production and processing,RETIRED,6.0,,MARRIED,8.0,1995.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2.0,NO,16.0,NO,NO,NO,,NO,,,NONE,169.0,74.0
MALE,34,RURAL AREAS,Mazowieckie,POST-SECONDARY OR HIGHER,technical science,SELF-EMPLOYED,23.0,4478.0,MARRIED,1.0,1979.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,7.0,NO,,NO,NO,NO,,NO,,,NONE,176.0,81.0
MALE,64,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",RETIRED,,709.0,MARRIED,2.0,1970.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,22.0,YES,,NO,NO,NO,,NO,,,NONE,165.0,79.0
FEMALE,27,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,0.0,887.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,,4.0,NO,,NO,,NO,,NO,,,NONE,170.0,66.0
FEMALE,62,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,no specialisation,LONG-TERM SICK/DISABLED,,460.0,MARRIED,9.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3.0,YES,,NO,NO,NO,,NO,,,NONE,169.0,64.0
MALE,37,"URBAN 500,000 AND OVER",Swietokrzyskie,POST-SECONDARY OR HIGHER,law,EMPLOYED IN PUBLIC SECTOR,0.0,,MARRIED,8.0,2001.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,,NO,NO,NO,,NO,,,ACTIVE,168.0,62.0
FEMALE,88,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,735.0,WIDOWED,10.0,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0.0,NO,,NO,NO,NO,,NO,,,NONE,160.0,74.0
FEMALE,27,"URBAN 500,000 AND OVER",Wielkopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,1947.0,SINGLE,7.0,1981.0,,1998.0,DELIGHTED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,3.0,NO,,NO,NO,,,NO,,,ACTIVE,169.0,60.0
MALE,76,"URBAN BELOW 20,000",Lodzkie,POST-SECONDARY OR HIGHER,liberal arts,RETIRED,0.0,3397.0,MARRIED,7.0,,7.0,,PLEASED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,ACTIVE,176.0,77.0
FEMALE,43,"URBAN 20,000-100,000",Slaskie,SECONDARY,services for the population and transport services,RETIRED,24.0,573.0,DIVORCED,7.0,,,,MOSTLY DISSATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,NO,,YES,YES,NO,,NO,,,NONE,164.0,78.0
