sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,73,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,protection and safety,PUPIL OR STUDENT,23.0,,SINGLE,5.0,1958.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2.0,NO,,YES,NO,NO,,NO,,,NONE,151.0,67.0
MALE,28,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,6.0,,WIDOWED,10.0,1990.0,,,MIXED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,0.0,NO,,NO,NO,,,NO,FOREVER,GERMANY,NONE,163.0,51.0
MALE,34,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,2380.0,SINGLE,8.0,1969.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,18.0,NO,,NO,NO,NO,,NO,,,ACTIVE,163.0,71.0
FEMALE,30,RURAL AREAS,Podlaskie,SECONDARY,no specialisation,PUPIL OR STUDENT,7.0,,SINGLE,12.0,1980.0,,1998.0,MOSTLY DISSATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,10.0,YES,,NO,YES,NO,,NO,,,NONE,145.0,79.0
FEMALE,68,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,social sciences,FARMER,,1360.0,MARRIED,7.0,1984.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,,YES,YES,5.0,NO,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,SWEDEN,NONE,164.0,66.0
MALE,79,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,6.0,,MARRIED,,1985.0,,1998.0,MOSTLY SATISFIED,3.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,14.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,76.0
FEMALE,60,"URBAN 200,000-500,000",Kujawsko-pomorskie,SECONDARY,social sciences,RETIRED,,,MARRIED,9.0,1966.0,,1998.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,YES,NO,8.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,,NONE,170.0,55.0
MALE,65,"URBAN BELOW 20,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,,DIVORCED,,1974.0,,,MOSTLY SATISFIED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,2.0,YES,16.0,NO,NO,NO,,NO,LESS THAN 1 YEAR,,NONE,182.0,37.0
FEMALE,54,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PUBLIC SECTOR,3.0,1961.0,SINGLE,,1981.0,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,11.0,NO,,NO,YES,NO,,NO,IT DEPENDS,,NONE,167.0,89.0
MALE,43,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,6.0,1696.0,MARRIED,7.0,1981.0,,,MIXED,13.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,,NO,YES,,,NO,,,NONE,149.0,59.0
MALE,38,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,1991.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9.0,NO,2.0,NO,NO,NO,,NO,,,PASSIVE,164.0,73.0
MALE,34,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,6.0,1581.0,SINGLE,7.0,1967.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,0.0,YES,,NO,NO,NO,,NO,,,NONE,175.0,47.0
MALE,24,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,social welfare,RETIRED,,1102.0,WIDOWED,7.0,1960.0,,,MIXED,12.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,16.0,NO,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,163.0,40.0
FEMALE,37,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,0.0,1523.0,MARRIED,4.0,1947.0,,,MOSTLY SATISFIED,9.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,,7.0,YES,,YES,NO,NO,,"YES, TO EU COUNTRY",,,NONE,183.0,51.0
FEMALE,64,RURAL AREAS,Wielkopolskie,POST-SECONDARY OR HIGHER,no specialisation,LONG-TERM SICK/DISABLED,,1569.0,MARRIED,8.0,1997.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,YES,,YES,NO,NO,,NO,,,NONE,163.0,81.0
FEMALE,34,"URBAN 20,000-100,000",Swietokrzyskie,POST-SECONDARY OR HIGHER,production and processing,FARMER,6.0,,MARRIED,9.0,1971.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,46.0
FEMALE,28,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,no specialisation,,0.0,1378.0,SINGLE,7.0,,,,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,61.0,NO,,NO,NO,NO,,NO,,,NONE,155.0,74.0
MALE,30,"URBAN 200,000-500,000",Slaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,1871.0,WIDOWED,10.0,1956.0,,1998.0,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,NO,NO,NO,,NO,,NORWAY,ACTIVE,164.0,79.0
MALE,16,RURAL AREAS,Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,6.0,1920.0,MARRIED,6.0,,8.0,,MOSTLY DISSATISFIED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,9.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,58.0
FEMALE,73,"URBAN 20,000-100,000",Lubelskie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,6.0,1722.0,SINGLE,7.0,,,,MOSTLY DISSATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,0.0,YES,,YES,NO,NO,,,,USA,NONE,175.0,82.0
FEMALE,78,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,UNEMPLOYED,0.0,,WIDOWED,9.0,1980.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,1.0,YES,,NO,NO,NO,,NO,,GREAT BRITAIN,NONE,162.0,68.0
FEMALE,31,RURAL AREAS,Podlaskie,SECONDARY,,EMPLOYED IN PRIVATE SECTOR,,2363.0,SINGLE,5.0,,,1998.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,,NO,NO,NO,14.0,NO,,,NONE,162.0,81.0
MALE,59,RURAL AREAS,Pomorskie,SECONDARY,production and processing,SELF-EMPLOYED,0.0,3212.0,SINGLE,6.0,1950.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,9.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,,NONE,152.0,78.0
FEMALE,17,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,PUPIL OR STUDENT,22.0,1123.0,SINGLE,10.0,,6.0,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,9.0,YES,20.0,NO,NO,YES,,NO,LESS THAN 1 YEAR,GERMANY,NONE,165.0,54.0
FEMALE,47,"URBAN 500,000 AND OVER",Podlaskie,POST-SECONDARY OR HIGHER,technical science,RETIRED,,1650.0,MARRIED,,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,,NO,,NO,NO,NO,,NO,,,NONE,170.0,51.0
FEMALE,31,"URBAN BELOW 20,000",Pomorskie,VOCATIONAL/GRAMMAR,physical sciences,PUPIL OR STUDENT,,2029.0,MARRIED,6.0,,,,DELIGHTED,16.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9.0,NO,,NO,NO,NO,,NO,,,NONE,180.0,68.0
FEMALE,63,RURAL AREAS,Zachodnio-pomorskie,PRIMARY/NO EDUCATION,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,0.0,1765.0,WIDOWED,8.0,,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,9.0,NO,,NO,NO,NO,,NO,,,NONE,166.0,97.0
FEMALE,93,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,RETIRED,0.0,,SINGLE,4.0,1975.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,36.0,NO,16.0,NO,NO,NO,,NO,,,NONE,150.0,45.0
FEMALE,25,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,services for the population and transport services,RETIRED,0.0,,WIDOWED,10.0,1958.0,,,MIXED,1.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO,YES,2.0,NO,,NO,NO,NO,14.0,NO,,,NONE,186.0,82.0
FEMALE,60,RURAL AREAS,Pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0.0,1642.0,MARRIED,10.0,1980.0,,,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,1.0,YES,,NO,NO,NO,,NO,FOREVER,,NONE,175.0,59.0
MALE,58,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,technical science,UNEMPLOYED,23.0,1912.0,MARRIED,,1973.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,,NO,NO,NO,,NO,,NETHERLANDS,NONE,173.0,70.0
FEMALE,18,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,0.0,1618.0,SINGLE,,1967.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,0.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,ACTIVE,155.0,38.0
MALE,20,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,23.0,1183.0,SINGLE,5.0,,,,MOSTLY SATISFIED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,1.0,YES,16.0,NO,NO,NO,14.0,"YES, TO EU COUNTRY",,GREAT BRITAIN,ACTIVE,147.0,42.0
FEMALE,58,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,production and processing,OTHER ECONOMICALLY INACTIVE,0.0,1326.0,SINGLE,6.0,1957.0,,,DELIGHTED,14.0,IT`S DIFFICULT TO TELL,NO OPINION,NO,NO,7.0,NO,16.0,NO,NO,NO,,NO,,,NONE,176.0,95.0
FEMALE,29,RURAL AREAS,Mazowieckie,,social sciences,RETIRED,6.0,2190.0,MARRIED,5.0,1963.0,7.0,,MIXED,6.0,,YES,YES,YES,3.0,NO,4.0,NO,YES,NO,,NO,,,NONE,164.0,83.0
MALE,52,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,technical science,UNEMPLOYED,0.0,1247.0,SINGLE,,1971.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0.0,NO,,NO,NO,NO,,NO,,SWEDEN,NONE,170.0,66.0
MALE,42,RURAL AREAS,Slaskie,SECONDARY,economy and administration,,23.0,1805.0,SINGLE,2.0,1981.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,1.0,NO,,NO,NO,NO,,NO,,,NONE,149.0,71.0
FEMALE,47,"URBAN 500,000 AND OVER",Pomorskie,SECONDARY,no specialisation,RETIRED,0.0,,MARRIED,7.0,1954.0,,,PLEASED,18.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,20.0,NO,,NO,NO,NO,,NO,,,NONE,173.0,52.0
FEMALE,31,"URBAN 500,000 AND OVER",Podlaskie,POST-SECONDARY OR HIGHER,social sciences,SELF-EMPLOYED,7.0,2294.0,SINGLE,2.0,1964.0,,,MOSTLY SATISFIED,12.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,5.0,NO,,NO,NO,NO,,NO,FOREVER,,NONE,173.0,91.0
MALE,92,RURAL AREAS,Pomorskie,SECONDARY,no specialisation,SELF-EMPLOYED,6.0,,SINGLE,8.0,,,,DELIGHTED,1.0,IT`S DIFFICULT TO TELL,YES,NO,YES,2.0,YES,,NO,NO,NO,,NO,,,NONE,164.0,83.0
