sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,52,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,23.0,,SINGLE,3.0,1981.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4.0,NO,,YES,NO,NO,,"YES, TO EU COUNTRY",,,NONE,169.0,80.0
MALE,16,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",RETIRED,0.0,,MARRIED,10.0,1982.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3.0,NO,,NO,NO,,,NO,FOREVER,USA,ACTIVE,162.0,44.0
MALE,16,"URBAN 500,000 AND OVER",Lubelskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",SELF-EMPLOYED,0.0,1964.0,SINGLE,8.0,1980.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,11.0,NO,,NO,NO,NO,,NO,,,ACTIVE,159.0,75.0
FEMALE,16,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,7.0,,SINGLE,11.0,1982.0,,1998.0,MOSTLY DISSATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,11.0,YES,,NO,YES,NO,,NO,,,NONE,150.0,77.0
MALE,16,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,economy and administration,FARMER,,1744.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1.0,NO,16.0,NO,NO,NO,,NO,,SWEDEN,PASSIVE,164.0,76.0
MALE,57,"URBAN 100,000-200,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,,1968.0,,2007.0,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,19.0,NO,,NO,NO,NO,,NO,,,NONE,158.0,85.0
FEMALE,45,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,,,MARRIED,7.0,2000.0,,1992.0,MIXED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,11.0,YES,,NO,NO,NO,,NO,,,NONE,154.0,58.0
MALE,16,RURAL AREAS,Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,DIVORCED,,1982.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,4.0,YES,16.0,NO,,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,174.0,57.0
FEMALE,25,"URBAN 500,000 AND OVER",Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,3398.0,SINGLE,,1989.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5.0,YES,,NO,NO,NO,,NO,IT DEPENDS,,NONE,165.0,79.0
MALE,44,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,6.0,1749.0,MARRIED,7.0,1982.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,,NO,YES,,,NO,,,NONE,157.0,44.0
MALE,22,"URBAN 500,000 AND OVER",Zachodnio-pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,12.0,1991.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,11.0,NO,16.0,NO,NO,NO,,NO,,,PASSIVE,166.0,71.0
MALE,16,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,24.0,799.0,SINGLE,5.0,1990.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,8.0,NO,,NO,NO,,,NO,,,PASSIVE,171.0,60.0
MALE,16,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,social welfare,EMPLOYED IN PUBLIC SECTOR,,1166.0,WIDOWED,7.0,1983.0,,,MIXED,10.0,ONE CAN`T BE TOO CAREFUL,NO,NO,NO,4.0,YES,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,PASSIVE,164.0,48.0
