sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,40.0,"URBAN 200,000-500,000",Mazowieckie,SECONDARY,technical science,RETIRED,24.0,1110.0,MARRIED,6.0,1962.0,12.0,1990.0,PLEASED,1.0,IT`S DIFFICULT TO TELL,YES,NO,YES,6.0,NO,15.0,NO,NO,NO,18.0,NO,FOREVER,DENMARK,NONE,160.0,60.0
MALE,35.0,RURAL AREAS,Slaskie,POST-SECONDARY OR HIGHER,no specialisation,OTHER ECONOMICALLY INACTIVE,0.0,1170.0,DE FACTO SEPARATED,2.0,1965.0,11.0,1995.0,MIXED,6.0,IT`S DIFFICULT TO TELL,YES,NO,YES,17.0,YES,20.0,NO,NO,NO,14.0,NO,LESS THAN 1 YEAR,CANADA,NONE,167.0,82.0
MALE,18.0,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0.0,1627.0,SINGLE,12.0,1976.0,6.0,2003.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,8.0,NO,10.0,NO,NO,NO,13.0,NO,IT DEPENDS,NETHERLANDS,NONE,173.0,67.0
FEMALE,37.0,RURAL AREAS,Mazowieckie,SECONDARY,social sciences,RETIRED,0.0,670.0,MARRIED,9.0,1993.0,6.0,2000.0,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,20.0,NO,NO,NO,6.0,NO,LESS THAN 1 YEAR,IRELAND,PASSIVE,169.0,67.0
FEMALE,30.0,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,OTHER ECONOMICALLY INACTIVE,0.0,1014.0,MARRIED,9.0,1969.0,7.0,1996.0,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,10.0,NO,NO,NO,10.0,NO,IT DEPENDS,GERMANY,NONE,160.0,63.0
MALE,62.0,"URBAN BELOW 20,000",Slaskie,VOCATIONAL/GRAMMAR,technical science,SELF-EMPLOYED,10.0,727.0,SINGLE,4.0,1977.0,12.0,2005.0,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,20.0,NO,NO,NO,25.0,NO,IT DEPENDS,GERMANY,PASSIVE,174.0,68.0
FEMALE,23.0,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,healthcare,UNEMPLOYED,24.0,1049.0,MARRIED,10.0,1993.0,4.0,2000.0,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4.0,NO,10.0,NO,NO,NO,36.0,NO,IT DEPENDS,GERMANY,NONE,167.0,68.0
MALE,25.0,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,pedagogics,RETIRED,0.0,1058.0,MARRIED,8.0,1993.0,10.0,2005.0,MIXED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,1.0,NO,10.0,NO,NO,NO,17.0,NO,LESS THAN 1 YEAR,ITALY,NONE,157.0,63.0
MALE,34.0,RURAL AREAS,Lodzkie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,10.0,2973.0,MARRIED,7.0,2001.0,12.0,2005.0,MIXED,9.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,1.0,YES,20.0,NO,NO,NO,3.0,NO,IT DEPENDS,ITALY,PASSIVE,156.0,87.0
FEMALE,35.0,"URBAN 500,000 AND OVER",Lubelskie,POST-SECONDARY OR HIGHER,services for the population and transport services,PUPIL OR STUDENT,24.0,266.0,MARRIED,3.0,1975.0,6.0,2010.0,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,10.0,NO,20.0,NO,NO,NO,5.0,NO,IT DEPENDS,SWEDEN,NONE,172.0,83.0
MALE,68.0,"URBAN 20,000-100,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,not applicable,LONG-TERM SICK/DISABLED,0.0,1198.0,SINGLE,6.0,1966.0,9.0,1984.0,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,22.0,NO,20.0,NO,NO,NO,36.0,NO,IT DEPENDS,FRANCE,NONE,172.0,76.0
FEMALE,63.0,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PUBLIC SECTOR,24.0,230.0,MARRIED,6.0,1967.0,2.0,2008.0,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,11.0,YES,15.0,NO,NO,NO,7.0,NO,IT DEPENDS,BELGIUM,NONE,166.0,84.0
MALE,54.0,"URBAN 200,000-500,000",Opolskie,VOCATIONAL/GRAMMAR,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,0.0,1443.0,MARRIED,1.0,1961.0,6.0,1992.0,PLEASED,5.0,IT`S DIFFICULT TO TELL,YES,NO,NO,14.0,NO,30.0,NO,NO,NO,30.0,NO,FOREVER,GERMANY,NONE,159.0,59.0
MALE,35.0,RURAL AREAS,Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,no specialisation,LONG-TERM SICK/DISABLED,24.0,2179.0,MARRIED,12.0,1982.0,6.0,2000.0,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,5.0,YES,20.0,NO,NO,NO,3.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,179.0,68.0
FEMALE,35.0,"URBAN BELOW 20,000",Wielkopolskie,POST-SECONDARY OR HIGHER,biological sciences,PUPIL OR STUDENT,0.0,1616.0,MARRIED,12.0,1943.0,5.0,2002.0,MOSTLY DISSATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,YES,8.0,NO,20.0,NO,NO,NO,26.0,NO,LESS THAN 1 YEAR,GERMANY,ACTIVE,175.0,67.0
FEMALE,53.0,RURAL AREAS,Lubelskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,0.0,176.0,MARRIED,3.0,1950.0,3.0,2006.0,MIXED,13.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2.0,NO,10.0,NO,NO,NO,22.0,NO,FOREVER,NORWAY,NONE,162.0,73.0
FEMALE,64.0,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,production and processing,FARMER,0.0,884.0,MARRIED,6.0,1991.0,1.0,2010.0,MOSTLY SATISFIED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,3.0,NO,10.0,NO,NO,NO,34.0,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,NETHERLANDS,NONE,164.0,76.0
MALE,44.0,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,social sciences,OTHER ECONOMICALLY INACTIVE,0.0,1140.0,MARRIED,8.0,1996.0,6.0,2011.0,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,10.0,NO,NO,NO,9.0,NO,IT DEPENDS,GERMANY,NONE,183.0,56.0
MALE,52.0,"URBAN 500,000 AND OVER",Podlaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,0.0,918.0,MARRIED,7.0,1979.0,7.0,1980.0,MOSTLY SATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,2.0,NO,15.0,NO,NO,NO,8.0,NO,MORE THAN 2 YEARS,GREAT BRITAIN,NONE,187.0,61.0
MALE,72.0,RURAL AREAS,Lubelskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,1968.0,SINGLE,8.0,2009.0,12.0,2007.0,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,13.0,YES,4.0,NO,NO,NO,25.0,NO,IT DEPENDS,GERMANY,NONE,181.0,67.0
MALE,58.0,"URBAN 100,000-200,000",Lubuskie,PRIMARY/NO EDUCATION,social sciences,EMPLOYED IN PRIVATE SECTOR,0.0,1648.0,MARRIED,10.0,2004.0,1.0,2001.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,14.0,NO,20.0,NO,NO,NO,13.0,NO,LESS THAN 1 YEAR,SPAIN,NONE,169.0,66.0
MALE,51.0,"URBAN BELOW 20,000",Pomorskie,SECONDARY,"agriculture, forestry, fishing",PUPIL OR STUDENT,24.0,331.0,MARRIED,10.0,1965.0,6.0,2009.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,20.0,NO,NO,NO,49.0,NO,IT DEPENDS,USA,NONE,157.0,77.0
FEMALE,20.0,RURAL AREAS,Malopolskie,SECONDARY,social sciences,RETIRED,0.0,491.0,MARRIED,6.0,2000.0,2.0,2003.0,PLEASED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4.0,YES,20.0,NO,NO,NO,38.0,NO,LESS THAN 1 YEAR,NETHERLANDS,NONE,163.0,64.0
MALE,27.0,"URBAN 500,000 AND OVER",Slaskie,POST-SECONDARY OR HIGHER,economy and administration,LONG-TERM SICK/DISABLED,0.0,1114.0,WIDOWED,7.0,1987.0,4.0,2001.0,UNHAPPY,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,YES,20.0,NO,YES,NO,21.0,NO,IT DEPENDS,ITALY,NONE,175.0,88.0
FEMALE,26.0,"URBAN 100,000-200,000",Malopolskie,PRIMARY/NO EDUCATION,no specialisation,PUPIL OR STUDENT,24.0,3023.0,MARRIED,4.0,1977.0,4.0,2002.0,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,20.0,YES,NO,NO,4.0,NO,IT DEPENDS,GERMANY,PASSIVE,160.0,68.0
MALE,53.0,"URBAN BELOW 20,000",Lubelskie,PRIMARY/NO EDUCATION,production and processing,EMPLOYED IN PRIVATE SECTOR,24.0,1190.0,SINGLE,7.0,2003.0,9.0,2010.0,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,1.0,NO,10.0,NO,NO,NO,6.0,NO,LESS THAN 1 YEAR,GERMANY,PASSIVE,180.0,86.0
FEMALE,22.0,"URBAN 500,000 AND OVER",Podkarpackie,SECONDARY,social sciences,SELF-EMPLOYED,0.0,1630.0,WIDOWED,10.0,1980.0,7.0,2007.0,PLEASED,18.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,23.0,YES,6.0,NO,NO,NO,6.0,NO,IT DEPENDS,NETHERLANDS,NONE,168.0,49.0
MALE,18.0,RURAL AREAS,Kujawsko-pomorskie,SECONDARY,economy and administration,PUPIL OR STUDENT,24.0,2572.0,MARRIED,4.0,1973.0,9.0,1999.0,MOSTLY SATISFIED,8.0,IT`S DIFFICULT TO TELL,YES,YES,YES,1.0,NO,15.0,NO,NO,NO,5.0,NO,IT DEPENDS,GERMANY,NONE,177.0,74.0
FEMALE,40.0,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,public health,EMPLOYED IN PUBLIC SECTOR,12.0,3778.0,MARRIED,4.0,1955.0,4.0,1995.0,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,20.0,NO,NO,NO,7.0,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,NONE,150.0,67.0
FEMALE,60.0,RURAL AREAS,Lubelskie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,885.0,MARRIED,12.0,1989.0,1.0,2005.0,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,6.0,NO,3.0,NO,NO,NO,11.0,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,172.0,91.0
FEMALE,58.0,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1188.0,SINGLE,4.0,1955.0,4.0,1999.0,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12.0,NO,15.0,NO,YES,NO,26.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,174.0,49.0
MALE,64.0,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,525.0,MARRIED,12.0,1980.0,10.0,1976.0,MOSTLY DISSATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,26.0,NO,15.0,NO,NO,NO,38.0,NO,LESS THAN 1 YEAR,GERMANY,NONE,162.0,102.0
FEMALE,58.0,"URBAN 20,000-100,000",Podlaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,24.0,9460.0,MARRIED,4.0,1977.0,1.0,2007.0,DELIGHTED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,YES,20.0,NO,NO,NO,11.0,"YES, TO EU COUNTRY",IT DEPENDS,IRELAND,PASSIVE,178.0,91.0
MALE,56.0,"URBAN BELOW 20,000",Malopolskie,PRIMARY/NO EDUCATION,technical science,RETIRED,15.0,1806.0,SINGLE,9.0,1965.0,7.0,2000.0,MOSTLY SATISFIED,20.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,13.0,YES,10.0,NO,NO,NO,3.0,NO,MORE THAN 2 YEARS,GERMANY,NONE,171.0,63.0
FEMALE,47.0,RURAL AREAS,Wielkopolskie,POST-SECONDARY OR HIGHER,not applicable,RETIRED,0.0,1273.0,MARRIED,1.0,2006.0,3.0,2005.0,MIXED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,1.0,NO,20.0,NO,NO,NO,26.0,NO,LESS THAN 1 TO 2 YEARS,GERMANY,ACTIVE,168.0,64.0
MALE,28.0,"URBAN BELOW 20,000",Mazowieckie,PRIMARY/NO EDUCATION,technical science,PUPIL OR STUDENT,24.0,1575.0,MARRIED,9.0,1966.0,11.0,1984.0,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,7.0,NO,5.0,NO,NO,NO,8.0,NO,IT DEPENDS,NETHERLANDS,NONE,154.0,57.0
