sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,72.0,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,1110.0,MARRIED,10.0,2007.0,,,MIXED,16.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,7.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,93.0
FEMALE,56.0,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,,1170.0,MARRIED,1.0,1979.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,YES,20.0,NO,NO,NO,,NO,,,NONE,152.0,59.0
FEMALE,34.0,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,24.0,,MARRIED,12.0,1996.0,,,MOSTLY SATISFIED,10.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,5.0,NO,,NO,NO,NO,,NO,,,NONE,167.0,55.0
FEMALE,21.0,"URBAN 100,000-200,000",Lodzkie,SECONDARY,social sciences,UNEMPLOYED,,,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,YES,10.0,NO,NO,,,NO,,,PASSIVE,168.0,58.0
MALE,67.0,"URBAN BELOW 20,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24.0,832.0,WIDOWED,7.0,1967.0,2.0,1994.0,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,YES,5.0,NO,NO,NO,,NO,,,NONE,173.0,66.0
MALE,46.0,"URBAN 20,000-100,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1465.0,MARRIED,1.0,1983.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,182.0,84.0
FEMALE,60.0,"URBAN BELOW 20,000",Podkarpackie,SECONDARY,"agriculture, forestry, fishing",RETIRED,,1014.0,MARRIED,6.0,1980.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,0.0,NO,,NO,NO,NO,,NO,,,NONE,148.0,66.0
FEMALE,58.0,"URBAN 200,000-500,000",Opolskie,VOCATIONAL/GRAMMAR,technical science,OTHER ECONOMICALLY INACTIVE,24.0,1522.0,DIVORCED,6.0,2002.0,7.0,1978.0,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,12.0,NO,,NO,NO,NO,,NO,,,NONE,176.0,82.0
MALE,30.0,"URBAN 20,000-100,000",Pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,5.0,2639.0,MARRIED,9.0,2006.0,,,PLEASED,1.0,IT`S DIFFICULT TO TELL,YES,YES,YES,23.0,NO,,YES,NO,NO,,NO,,,NONE,183.0,88.0
MALE,47.0,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",PUPIL OR STUDENT,2.0,2648.0,MARRIED,8.0,1988.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,20.0,NO,NO,NO,,NO,,,NONE,175.0,82.0
FEMALE,72.0,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,588.0,MARRIED,4.0,1973.0,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,80.0
FEMALE,34.0,"URBAN 500,000 AND OVER",Lodzkie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,20.0,1856.0,LEGALLY SEPARATED,12.0,2005.0,2.0,2009.0,MOSTLY SATISFIED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,5.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,54.0
FEMALE,37.0,"URBAN 200,000-500,000",Warminsko-mazurskie,POST-SECONDARY OR HIGHER,public health,FARMER,0.0,1198.0,MARRIED,9.0,2000.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,7.0,YES,1.0,NO,NO,NO,,NO,,,NONE,157.0,54.0
MALE,19.0,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,,SINGLE,,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,8.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",IT DEPENDS,BELGIUM,ACTIVE,178.0,137.0
FEMALE,51.0,RURAL AREAS,Lodzkie,SECONDARY,social sciences,FARMER,,1025.0,MARRIED,11.0,1981.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,YES,15.0,NO,NO,NO,,NO,,,NONE,155.0,71.0
FEMALE,29.0,RURAL AREAS,Malopolskie,POST-SECONDARY OR HIGHER,social sciences,SELF-EMPLOYED,,1443.0,MARRIED,7.0,2005.0,,,MOSTLY SATISFIED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5.0,NO,,NO,NO,NO,,NO,,,PASSIVE,175.0,74.0
MALE,80.0,"URBAN 100,000-200,000",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,,1384.0,WIDOWED,5.0,1952.0,5.0,2008.0,MIXED,14.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,5.0,NO,,NO,NO,NO,,NO,MORE THAN 2 YEARS,,NONE,166.0,68.0
MALE,52.0,"URBAN 100,000-200,000",Podlaskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,,2411.0,MARRIED,11.0,1991.0,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4.0,NO,,NO,NO,NO,,NO,,,NONE,176.0,78.0
FEMALE,44.0,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,LONG-TERM SICK/DISABLED,0.0,176.0,SINGLE,,,,,UNHAPPY,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,1.0,YES,3.0,NO,NO,,,NO,,,NONE,166.0,50.0
FEMALE,24.0,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,PUPIL OR STUDENT,0.0,,SINGLE,,,,,DELIGHTED,,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9.0,NO,,NO,NO,NO,,NO,,,PASSIVE,168.0,57.0
MALE,38.0,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,0.0,3269.0,MARRIED,9.0,1994.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,11.0,YES,25.0,YES,NO,NO,,NO,,,NONE,185.0,97.0
FEMALE,80.0,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,not applicable,RETIRED,,1140.0,WIDOWED,1.0,1952.0,3.0,2005.0,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,21.0,NO,,NO,NO,NO,,NO,,,NONE,161.0,83.0
FEMALE,20.0,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,,,SINGLE,,,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,,NO,NO,,,NO,,,PASSIVE,165.0,61.0
MALE,43.0,RURAL AREAS,Pomorskie,SECONDARY,production and processing,EMPLOYED IN PRIVATE SECTOR,17.0,918.0,MARRIED,7.0,1994.0,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,177.0,87.0
FEMALE,38.0,"URBAN 200,000-500,000",Slaskie,POST-SECONDARY OR HIGHER,pedagogics,EMPLOYED IN PUBLIC SECTOR,0.0,1968.0,,6.0,1992.0,2.0,1975.0,MIXED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,12.0,YES,20.0,NO,NO,NO,,"YES, TO EU COUNTRY",,GERMANY,ACTIVE,167.0,73.0
MALE,37.0,"URBAN 100,000-200,000",Pomorskie,POST-SECONDARY OR HIGHER,pedagogics,EMPLOYED IN PRIVATE SECTOR,0.0,2443.0,MARRIED,9.0,2006.0,,,PLEASED,6.0,IT`S DIFFICULT TO TELL,YES,NO,NO,4.0,NO,,NO,NO,NO,,NO,,,ACTIVE,179.0,82.0
MALE,70.0,"URBAN 100,000-200,000",Swietokrzyskie,SECONDARY,production and processing,RETIRED,24.0,1126.0,DE FACTO SEPARATED,11.0,1962.0,,1982.0,MIXED,7.0,IT`S DIFFICULT TO TELL,YES,YES,YES,0.0,NO,,NO,NO,NO,,NO,,,NONE,180.0,79.0
