sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,63,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,22.0,,SINGLE,7.0,1964.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10.0,NO,,NO,NO,NO,,NO,,GERMANY,ACTIVE,170.0,58.0
MALE,29,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,0.0,,MARRIED,10.0,1950.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,0.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,165.0,72.0
MALE,68,"URBAN 500,000 AND OVER",Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,1537.0,SINGLE,8.0,1972.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,YES,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,ACTIVE,150.0,80.0
MALE,70,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,7.0,,SINGLE,7.0,1987.0,,1998.0,MOSTLY DISSATISFIED,15.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,20.0,YES,,NO,NO,NO,,NO,,,NONE,160.0,58.0
MALE,94,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,pedagogics,FARMER,,644.0,MARRIED,7.0,1982.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,28.0,NO,,NO,NO,NO,,NO,,,ACTIVE,164.0,62.0
MALE,93,"URBAN 100,000-200,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,no specialisation,LONG-TERM SICK/DISABLED,6.0,,MARRIED,,1985.0,,2008.0,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,YES,,NO,,NO,,NO,,,NONE,178.0,58.0
FEMALE,77,"URBAN 100,000-200,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,production and processing,RETIRED,,,MARRIED,7.0,1980.0,,2001.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,PASSIVE,151.0,78.0
MALE,90,"URBAN BELOW 20,000",Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,DIVORCED,,1952.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,CANADA,NONE,178.0,59.0
FEMALE,70,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1688.0,MARRIED,,1972.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,85.0
MALE,63,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,6.0,1745.0,MARRIED,7.0,1980.0,,,PLEASED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,,NO,NO,NO,,NO,,,NONE,167.0,65.0
MALE,71,"URBAN 500,000 AND OVER",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,12.0,1978.0,,,PLEASED,13.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,150.0,85.0
MALE,48,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,6.0,1643.0,WIDOWED,7.0,1971.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,,YES,NO,NO,14.0,NO,IT DEPENDS,,NONE,172.0,68.0
MALE,48,RURAL AREAS,Mazowieckie,SECONDARY,social welfare,EMPLOYED IN PUBLIC SECTOR,,100.0,WIDOWED,7.0,1968.0,,,MIXED,17.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,0.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,97.0
MALE,29,RURAL AREAS,Malopolskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,0.0,428.0,MARRIED,7.0,1955.0,,,PLEASED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,15.0,NO,,NO,,NO,,NO,,,NONE,170.0,75.0
MALE,74,RURAL AREAS,Wielkopolskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",LONG-TERM SICK/DISABLED,,790.0,MARRIED,8.0,2000.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4.0,NO,,YES,NO,NO,,NO,IT DEPENDS,,NONE,186.0,93.0
MALE,25,"URBAN 100,000-200,000",Swietokrzyskie,POST-SECONDARY OR HIGHER,law,FARMER,6.0,,MARRIED,8.0,1970.0,,,PLEASED,10.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,ACTIVE,170.0,80.0
FEMALE,32,RURAL AREAS,Lubelskie,PRIMARY/NO EDUCATION,no specialisation,,0.0,473.0,SINGLE,7.0,,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,,,NO,LESS THAN 1 YEAR,,ACTIVE,156.0,85.0
MALE,70,"URBAN 200,000-500,000",Slaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,1801.0,WIDOWED,10.0,1945.0,,2001.0,MIXED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,YES,,NO,NO,,,NO,,SWEDEN,NONE,162.0,78.0
MALE,26,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,6.0,964.0,MARRIED,6.0,,11.0,,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,YES,,NO,,NO,,NO,,,NONE,178.0,89.0
