sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,16,RURAL AREAS,Swietokrzyskie,SECONDARY,technical science,UNEMPLOYED,6.0,,SINGLE,7.0,1970.0,,,PLEASED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,10.0,NO,,NO,NO,NO,,NO,,GERMANY,ACTIVE,170.0,98.0
MALE,16,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",RETIRED,0.0,,MARRIED,3.0,1951.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,165.0,52.0
MALE,24,"URBAN 500,000 AND OVER",Malopolskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",SELF-EMPLOYED,0.0,2004.0,MARRIED,8.0,1983.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,5.0,YES,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,ACTIVE,150.0,80.0
MALE,20,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,8.0,,MARRIED,7.0,1980.0,,1998.0,MOSTLY DISSATISFIED,11.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,25.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,160.0,58.0
MALE,19,RURAL AREAS,Lubuskie,POST-SECONDARY OR HIGHER,economy and administration,FARMER,,777.0,MARRIED,7.0,1983.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,20.0,NO,,NO,NO,NO,,NO,,,ACTIVE,164.0,62.0
MALE,50,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,6.0,,MARRIED,,1982.0,,1998.0,MIXED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,6.0,YES,,NO,NO,NO,,NO,,,NONE,162.0,58.0
FEMALE,47,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,art,OTHER ECONOMICALLY INACTIVE,,,MARRIED,7.0,2004.0,,2001.0,MOSTLY DISSATISFIED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,2.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,ACTIVE,151.0,46.0
MALE,16,RURAL AREAS,Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,DIVORCED,,1981.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,GERMANY,NONE,178.0,59.0
FEMALE,42,"URBAN 500,000 AND OVER",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1850.0,MARRIED,,1998.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,11.0,NO,,NO,NO,YES,,NO,,,NONE,172.0,75.0
MALE,35,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,RETIRED,6.0,1673.0,MARRIED,7.0,1983.0,,,MOSTLY DISSATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,DENMARK,NONE,173.0,100.0
