sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,20,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,architecture and construction,PUPIL OR STUDENT,0.0,,SINGLE,7.0,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,,YES,NO,NO,,NO,,,ACTIVE,176.0,90.0
MALE,47,RURAL AREAS,Wielkopolskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,,MARRIED,10.0,1993.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",FOREVER,GERMANY,ACTIVE,187.0,100.0
FEMALE,39,"URBAN 500,000 AND OVER",Lubuskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,1995.0,MARRIED,8.0,2007.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,19.0,NO,,NO,NO,NO,,NO,,,ACTIVE,158.0,73.0
FEMALE,58,RURAL AREAS,Malopolskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,8.0,,MARRIED,12.0,1975.0,,1998.0,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,153.0,87.0
MALE,27,RURAL AREAS,Wielkopolskie,POST-SECONDARY OR HIGHER,pedagogics,FARMER,,1637.0,MARRIED,7.0,2007.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,5.0,NO,16.0,NO,NO,NO,,"YES, TO NON-EU COUNTRY",LESS THAN 1 YEAR,,ACTIVE,182.0,85.0
FEMALE,77,"URBAN BELOW 20,000",Kujawsko-pomorskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,6.0,,MARRIED,,1997.0,,2007.0,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,15.0,NO,,NO,NO,NO,,NO,,,NONE,163.0,86.0
FEMALE,21,"URBAN 200,000-500,000",Kujawsko-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,,,SINGLE,7.0,1981.0,,1998.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,10.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",IT DEPENDS,BELGIUM,ACTIVE,159.0,63.0
FEMALE,73,"URBAN 100,000-200,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,,WIDOWED,,1947.0,,,MOSTLY SATISFIED,8.0,IT`S DIFFICULT TO TELL,YES,YES,YES,8.0,NO,16.0,NO,,,,NO,,,NONE,159.0,59.0
FEMALE,19,"URBAN 500,000 AND OVER",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,659.0,SINGLE,,1981.0,,,PLEASED,9.0,IT`S DIFFICULT TO TELL,YES,YES,NO,4.0,NO,,NO,NO,,,NO,IT DEPENDS,,NONE,169.0,71.0
FEMALE,84,"URBAN 500,000 AND OVER",Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,23.0,297.0,MARRIED,11.0,1959.0,,,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,5.0,NO,,NO,NO,,,NO,,,NONE,154.0,46.0
MALE,51,RURAL AREAS,Mazowieckie,SECONDARY,production and processing,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,4.0,2000.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,16.0,NO,NO,NO,,NO,,,NONE,168.0,75.0
