sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,56,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,protection and safety,EMPLOYED IN PRIVATE SECTOR,22.0,,SINGLE,4.0,1981.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5.0,NO,,NO,NO,NO,,NO,,GERMANY,ACTIVE,170.0,98.0
FEMALE,21,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,22.0,,MARRIED,6.0,1960.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,,NONE,165.0,72.0
MALE,42,"URBAN 500,000 AND OVER",Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",SELF-EMPLOYED,0.0,2245.0,MARRIED,8.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,,YES,YES,2.0,YES,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,ACTIVE,150.0,80.0
FEMALE,51,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,11.0,,SINGLE,12.0,1982.0,,1998.0,MOSTLY DISSATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,20.0,YES,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,160.0,58.0
FEMALE,23,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,social sciences,FARMER,,1723.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,28.0,NO,,NO,NO,NO,,NO,,,NONE,164.0,62.0
FEMALE,54,"URBAN 100,000-200,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,,1984.0,,1998.0,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,,NO,,NO,,,NONE,162.0,58.0
FEMALE,41,"URBAN 100,000-200,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,,,MARRIED,7.0,1977.0,,2003.0,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,PASSIVE,151.0,46.0
MALE,62,"URBAN BELOW 20,000",Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,DIVORCED,,1981.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,YES,,NO,NO,NO,,NO,,CANADA,NONE,178.0,59.0
FEMALE,17,"URBAN 500,000 AND OVER",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,3333.0,MARRIED,,1976.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,170.0,85.0
MALE,42,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,LONG-TERM SICK/DISABLED,6.0,1800.0,MARRIED,12.0,1981.0,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,,NO,NO,,,NO,,DENMARK,NONE,173.0,100.0
