sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,56,RURAL AREAS,Swietokrzyskie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,1977.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,98.0
MALE,17,"URBAN 100,000-200,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,liberal arts,EMPLOYED IN PRIVATE SECTOR,23.0,,DIVORCED,10.0,1982.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,0.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,,NONE,165.0,72.0
MALE,62,"URBAN BELOW 20,000",Malopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,1.0,1667.0,SINGLE,7.0,1980.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,YES,,NO,NO,NO,,NO,,,ACTIVE,150.0,80.0
MALE,57,"URBAN 200,000-500,000",Podlaskie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,7.0,,SINGLE,7.0,1982.0,,1998.0,MOSTLY DISSATISFIED,13.0,IT`S DIFFICULT TO TELL,YES,YES,NO,25.0,NO,,NO,NO,NO,,NO,,,NONE,160.0,58.0
MALE,44,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,pedagogics,FARMER,,1602.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,20.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,,NONE,164.0,62.0
MALE,84,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,7.0,,MARRIED,,2001.0,,2007.0,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,NO,,NO,,NO,,,NONE,162.0,58.0
FEMALE,56,"URBAN 100,000-200,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,production and processing,OTHER ECONOMICALLY INACTIVE,,,MARRIED,7.0,1981.0,,1999.0,PLEASED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,2.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,185.0,78.0
MALE,64,"URBAN BELOW 20,000",Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,DIVORCED,,1981.0,,,DELIGHTED,3.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,GERMANY,NONE,178.0,59.0
FEMALE,16,"URBAN 500,000 AND OVER",Podkarpackie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0.0,1988.0,MARRIED,,1971.0,,,MOSTLY SATISFIED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,NO,NO,YES,,NO,,,NONE,170.0,75.0
MALE,49,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,technical science,PUPIL OR STUDENT,6.0,1698.0,MARRIED,7.0,1981.0,,,MIXED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,,NO,NO,,,NO,,DENMARK,NONE,167.0,65.0
MALE,46,"URBAN 500,000 AND OVER",Mazowieckie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,6.0,,SINGLE,7.0,2000.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,160.0,85.0
MALE,32,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,6.0,1629.0,MARRIED,7.0,1974.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6.0,NO,,YES,NO,NO,14.0,NO,IT DEPENDS,,NONE,186.0,72.0
MALE,28,RURAL AREAS,Mazowieckie,SECONDARY,social welfare,RETIRED,,428.0,WIDOWED,7.0,1960.0,,,PLEASED,19.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,1.0,NO,,NO,NO,NO,,NO,,,NONE,175.0,97.0
MALE,16,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,1.0,436.0,MARRIED,7.0,1981.0,,,MOSTLY SATISFIED,8.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,15.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,70.0
MALE,58,RURAL AREAS,Wielkopolskie,POST-SECONDARY OR HIGHER,architecture and construction,EMPLOYED IN PUBLIC SECTOR,,1566.0,MARRIED,9.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8.0,NO,,YES,NO,,,NO,,,NONE,186.0,93.0
MALE,27,"URBAN 100,000-200,000",Swietokrzyskie,SECONDARY,law,FARMER,6.0,,MARRIED,7.0,1970.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,3.0,NO,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,ACTIVE,170.0,80.0
MALE,23,"URBAN 20,000-100,000",Lubelskie,SECONDARY,no specialisation,,1.0,1811.0,SINGLE,7.0,,,,TERRIBLE,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10.0,NO,,YES,NO,,,NO,LESS THAN 1 YEAR,GERMANY,NONE,156.0,85.0
MALE,47,"URBAN 200,000-500,000",Slaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,0.0,2008.0,MARRIED,10.0,1957.0,,2005.0,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4.0,NO,,YES,NO,,,NO,,SWEDEN,NONE,162.0,81.0
MALE,33,"URBAN BELOW 20,000",Pomorskie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,7.0,798.0,MARRIED,6.0,,7.0,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2.0,NO,,NO,,NO,,NO,,GERMANY,NONE,163.0,89.0
FEMALE,39,"URBAN 20,000-100,000",Pomorskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,7.0,1561.0,MARRIED,7.0,,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,,NO,NO,,,NO,,,PASSIVE,155.0,52.0
MALE,54,"URBAN 200,000-500,000",Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,UNEMPLOYED,1.0,,WIDOWED,9.0,1980.0,,,MOSTLY SATISFIED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,3.0,NO,16.0,NO,NO,NO,,NO,,,NONE,163.0,64.0
MALE,32,"URBAN 500,000 AND OVER",Pomorskie,SECONDARY,,EMPLOYED IN PUBLIC SECTOR,,1916.0,MARRIED,7.0,,,1993.0,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,8.0,NO,,NO,YES,,,,FOREVER,GERMANY,NONE,176.0,60.0
MALE,59,"URBAN BELOW 20,000",Slaskie,SECONDARY,no specialisation,RETIRED,0.0,1573.0,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,12.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,YES,NO,8.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,57.0
FEMALE,53,"URBAN 500,000 AND OVER",Podlaskie,PRIMARY/NO EDUCATION,no specialisation,PUPIL OR STUDENT,25.0,446.0,SINGLE,7.0,,6.0,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5.0,YES,,NO,NO,NO,,NO,,,NONE,175.0,82.0
FEMALE,52,"URBAN 500,000 AND OVER",Dolnoslaskie,POST-SECONDARY OR HIGHER,services for the population and transport services,RETIRED,,1602.0,MARRIED,,,,,PLEASED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,20.0,NO,,NO,NO,NO,,NO,LESS THAN 1 YEAR,,ACTIVE,184.0,90.0
MALE,21,"URBAN BELOW 20,000",Podkarpackie,POST-SECONDARY OR HIGHER,technical science,LONG-TERM SICK/DISABLED,,949.0,MARRIED,9.0,,,,MIXED,21.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6.0,NO,,NO,NO,NO,,NO,,,PASSIVE,173.0,58.0
MALE,66,"URBAN 100,000-200,000",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,0.0,951.0,WIDOWED,7.0,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,20.0,NO,,YES,NO,YES,,NO,FOREVER,,NONE,165.0,82.0
MALE,46,"URBAN 20,000-100,000",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PRIVATE SECTOR,7.0,,SINGLE,7.0,1991.0,,,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2.0,NO,10.0,NO,NO,NO,,"YES, TO EU COUNTRY",,GERMANY,NONE,161.0,70.0
MALE,20,RURAL AREAS,Lubelskie,POST-SECONDARY OR HIGHER,technical science,RETIRED,6.0,,MARRIED,7.0,1972.0,,,MIXED,0.0,MOST PEOPLE CAN BE TRUSTED,NO,YES,YES,5.0,NO,16.0,NO,YES,YES,,NO,,,NONE,175.0,58.0
FEMALE,62,"URBAN 200,000-500,000",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,7.0,1748.0,MARRIED,3.0,1980.0,,,MOSTLY DISSATISFIED,5.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,15.0,NO,,NO,YES,NO,,NO,,,NONE,160.0,66.0
MALE,61,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,technical science,UNEMPLOYED,25.0,1637.0,MARRIED,,1982.0,,,MIXED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3.0,NO,,NO,NO,NO,,NO,,,PASSIVE,165.0,98.0
MALE,18,"URBAN 200,000-500,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,economy and administration,EMPLOYED IN PRIVATE SECTOR,7.0,1615.0,SINGLE,,1980.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,20.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,171.0,74.0
MALE,41,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,25.0,844.0,SINGLE,4.0,,,,MOSTLY SATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,15.0,NO,,NO,NO,,,NO,,,NONE,164.0,103.0
MALE,55,"URBAN BELOW 20,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,7.0,1585.0,MARRIED,6.0,1980.0,,,PLEASED,8.0,IT`S DIFFICULT TO TELL,YES,YES,YES,2.0,NO,,NO,NO,NO,,NO,,,NONE,170.0,56.0
FEMALE,51,"URBAN 500,000 AND OVER",Mazowieckie,PRIMARY/NO EDUCATION,social sciences,RETIRED,6.0,1647.0,MARRIED,7.0,1981.0,6.0,,MIXED,7.0,IT`S DIFFICULT TO TELL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,IT DEPENDS,,NONE,182.0,85.0
MALE,16,RURAL AREAS,Slaskie,SECONDARY,technical science,EMPLOYED IN PUBLIC SECTOR,18.0,1560.0,SINGLE,,1967.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,NO,,NO,NO,,,NO,,,PASSIVE,163.0,80.0
MALE,42,"URBAN 20,000-100,000",Opolskie,SECONDARY,economy and administration,,24.0,1397.0,SINGLE,10.0,1978.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,,20.0,NO,16.0,NO,NO,NO,,,LESS THAN 1 YEAR,,NONE,160.0,89.0
MALE,46,"URBAN 500,000 AND OVER",Slaskie,SECONDARY,no specialisation,RETIRED,0.0,,MARRIED,7.0,1981.0,,,PLEASED,11.0,MOST PEOPLE CAN BE TRUSTED,,NO,YES,4.0,NO,,NO,NO,NO,,NO,,,NONE,182.0,80.0
MALE,25,"URBAN 500,000 AND OVER",Slaskie,VOCATIONAL/GRAMMAR,social sciences,SELF-EMPLOYED,6.0,1765.0,SINGLE,3.0,1981.0,,,MOSTLY SATISFIED,9.0,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,2.0,NO,,NO,NO,NO,,"YES, TO EU COUNTRY",,,NONE,174.0,
MALE,68,RURAL AREAS,Pomorskie,PRIMARY/NO EDUCATION,no specialisation,UNEMPLOYED,7.0,,MARRIED,7.0,,,,DELIGHTED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,12.0,NO,16.0,YES,NO,NO,,NO,,,NONE,165.0,90.0
