sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
MALE,20,"URBAN 20,000-100,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,healthcare,LONG-TERM SICK/DISABLED,23.0,,SINGLE,7.0,1993.0,,,MOSTLY DISSATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,7.0,YES,,NO,NO,,,"YES, TO NON-EU COUNTRY",,,NONE,172.0,91.0
FEMALE,50,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,no specialisation,UNEMPLOYED,6.0,,WIDOWED,7.0,1953.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,GERMANY,PASSIVE,176.0,70.0
FEMALE,56,"URBAN BELOW 20,000",Lubuskie,PRIMARY/NO EDUCATION,technical science,OTHER ECONOMICALLY INACTIVE,0.0,1455.0,MARRIED,11.0,1968.0,,,PLEASED,2.0,IT`S DIFFICULT TO TELL,NO,,YES,3.0,NO,,NO,NO,NO,,"YES, TO NON-EU COUNTRY",,,NONE,176.0,95.0
MALE,48,RURAL AREAS,Podkarpackie,SECONDARY,social sciences,EMPLOYED IN PRIVATE SECTOR,0.0,,MARRIED,8.0,1971.0,,1998.0,PLEASED,10.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,12.0,NO,,YES,NO,NO,,NO,,,PASSIVE,179.0,62.0
FEMALE,21,"URBAN 200,000-500,000",Mazowieckie,POST-SECONDARY OR HIGHER,no specialisation,PUPIL OR STUDENT,,1655.0,SINGLE,7.0,1965.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,1.0,NO,16.0,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,,ACTIVE,173.0,70.0
FEMALE,75,"URBAN 20,000-100,000",Kujawsko-pomorskie,SECONDARY,no specialisation,RETIRED,24.0,,MARRIED,,1991.0,,1998.0,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10.0,YES,,NO,NO,NO,,NO,,,NONE,170.0,82.0
FEMALE,17,"URBAN BELOW 20,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,no specialisation,FARMER,,,DIVORCED,7.0,1981.0,,1998.0,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,13.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",,NORWAY,PASSIVE,171.0,48.0
MALE,24,"URBAN BELOW 20,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,24.0,,MARRIED,,1991.0,,,PLEASED,4.0,IT`S DIFFICULT TO TELL,YES,NO,NO,1.0,YES,6.0,NO,NO,NO,,NO,,,PASSIVE,171.0,74.0
MALE,37,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,social sciences,RETIRED,3.0,2087.0,MARRIED,,2010.0,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,YES,,NO,NO,NO,,NO,,,PASSIVE,176.0,98.0
MALE,50,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,RETIRED,25.0,1668.0,MARRIED,9.0,1978.0,,,MOSTLY SATISFIED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5.0,YES,,NO,NO,NO,,NO,,,NONE,170.0,101.0
