sex,age,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight
FEMALE,19,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0.0,,SINGLE,7.0,1981.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3.0,NO,,YES,NO,,,NO,,,ACTIVE,191.0,84.0
FEMALE,27,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,11.0,,MARRIED,4.0,2002.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,2.0,NO,,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,ACTIVE,165.0,51.0
MALE,49,RURAL AREAS,Lubuskie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0.0,2025.0,MARRIED,8.0,2005.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,19.0,YES,,NO,NO,NO,,NO,,,NONE,176.0,74.0
MALE,58,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0.0,,MARRIED,12.0,1976.0,,1998.0,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,20.0,NO,,NO,NO,NO,,NO,,,NONE,162.0,90.0
MALE,75,"URBAN 20,000-100,000",Lodzkie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,,2078.0,MARRIED,4.0,2000.0,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,1.0,NO,16.0,NO,NO,NO,,"YES, TO NON-EU COUNTRY",LESS THAN 1 YEAR,SWEDEN,ACTIVE,181.0,87.0
MALE,77,"URBAN 100,000-200,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,,MARRIED,,1966.0,,1998.0,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,14.0,NO,,NO,NO,NO,,NO,,,NONE,180.0,84.0
FEMALE,45,"URBAN 200,000-500,000",Pomorskie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,,,MARRIED,4.0,1989.0,,1998.0,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,6.0,YES,,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,176.0,59.0
FEMALE,76,"URBAN 200,000-500,000",Slaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24.0,,DIVORCED,,1950.0,,,DELIGHTED,5.0,,YES,YES,YES,4.0,YES,16.0,NO,,NO,,NO,,,NONE,158.0,60.0
FEMALE,24,"URBAN 500,000 AND OVER",Podkarpackie,POST-SECONDARY OR HIGHER,no specialisation,EMPLOYED IN PUBLIC SECTOR,5.0,2217.0,SINGLE,,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4.0,NO,,NO,YES,NO,,NO,IT DEPENDS,,ACTIVE,190.0,103.0
MALE,69,"URBAN 100,000-200,000",Lodzkie,PRIMARY/NO EDUCATION,technical science,RETIRED,24.0,874.0,MARRIED,7.0,1971.0,,,MIXED,11.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,26.0,NO,,YES,NO,NO,,NO,,,NONE,188.0,103.0
MALE,34,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PRIVATE SECTOR,6.0,,MARRIED,4.0,1996.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5.0,NO,16.0,NO,NO,NO,,NO,,,PASSIVE,182.0,76.0
MALE,35,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,24.0,575.0,MARRIED,4.0,1975.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,1.0,YES,,NO,NO,NO,,NO,,,NONE,154.0,60.0
FEMALE,73,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,social welfare,RETIRED,,785.0,WIDOWED,7.0,1979.0,,,MIXED,10.0,ONE CAN`T BE TOO CAREFUL,,NO,,1.0,NO,,NO,NO,NO,,NO,,,PASSIVE,165.0,52.0
FEMALE,74,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,no specialisation,LONG-TERM SICK/DISABLED,0.0,1091.0,MARRIED,4.0,1972.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3.0,NO,,YES,NO,NO,,NO,,,NONE,170.0,46.0
MALE,63,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,technical science,RETIRED,,973.0,MARRIED,8.0,1978.0,,,PLEASED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5.0,NO,,YES,NO,NO,,NO,,,NONE,181.0,95.0
MALE,21,"URBAN 100,000-200,000",Wielkopolskie,POST-SECONDARY OR HIGHER,production and processing,PUPIL OR STUDENT,6.0,,SINGLE,7.0,1981.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,13.0,NO,,NO,NO,NO,,NO,,,ACTIVE,182.0,76.0
MALE,72,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0.0,559.0,WIDOWED,10.0,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,1.0,NO,,NO,,NO,,NO,,,NONE,161.0,76.0
MALE,20,"URBAN BELOW 20,000",Slaskie,POST-SECONDARY OR HIGHER,computer science,PUPIL OR STUDENT,0.0,1901.0,SINGLE,7.0,1981.0,,1998.0,DELIGHTED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2.0,NO,,NO,NO,,,,IT DEPENDS,NORWAY,ACTIVE,179.0,61.0
FEMALE,82,"URBAN BELOW 20,000",Pomorskie,SECONDARY,social sciences,RETIRED,24.0,1338.0,MARRIED,6.0,,10.0,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10.0,NO,,NO,NO,NO,,NO,,,NONE,165.0,51.0
MALE,45,"URBAN 20,000-100,000",Pomorskie,VOCATIONAL/GRAMMAR,technical science,FARMER,24.0,913.0,MARRIED,11.0,,,,MIXED,13.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3.0,YES,,YES,YES,NO,,,,,NONE,180.0,86.0
