"sex","age","placesize","region","edu","eduspec","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight"
"MALE",68,"URBAN BELOW 20,000","Lodzkie","PRIMARY/NO EDUCATION","no specialisation","RETIRED",NA,2200,"MARRIED",9,1966,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,83
"FEMALE",63,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","liberal arts","RETIRED",0,3000,"DIVORCED",6,1970,2,1987,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,90
"MALE",27,"RURAL AREAS","Podkarpackie","SECONDARY","technical science","EMPLOYED IN PRIVATE SECTOR",NA,1076,"MARRIED",7,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,80
"MALE",31,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","technical science","EMPLOYED IN PRIVATE SECTOR",0,4500,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",50,"YES",4,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",178,70
"FEMALE",17,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","no specialisation","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",168,58
"FEMALE",75,"RURAL AREAS","Warminsko-mazurskie","PRIMARY/NO EDUCATION","no specialisation","LONG-TERM SICK/DISABLED",NA,1500,"WIDOWED",5,1958,6,2010,"PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","YES",12,"YES, TO EU COUNTRY","IT DEPENDS","SWEDEN","NONE",158,80
"FEMALE",77,"URBAN 200,000-500,000","Warminsko-mazurskie","PRIMARY/NO EDUCATION","no specialisation","RETIRED",NA,1000,"MARRIED",8,1959,NA,NA,"MOSTLY SATISFIED",15,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,68
"FEMALE",73,"URBAN 200,000-500,000","Zachodnio-pomorskie","PRIMARY/NO EDUCATION","no specialisation","LONG-TERM SICK/DISABLED",NA,600,"WIDOWED",12,1968,7,1999,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"NONE",164,85
"FEMALE",23,"RURAL AREAS","Mazowieckie","SECONDARY","services for the population and transport services","OTHER ECONOMICALLY INACTIVE",0,1400,"MARRIED",7,2008,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,55
"MALE",40,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","production and processing","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",12,1992,NA,NA,"PLEASED",6,"IT`S DIFFICULT TO TELL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,98
"MALE",60,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","no specialisation","FARMER",0,1000,"MARRIED",12,1975,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,94
