"sex","age","placesize","region","edu","eduspec","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight"
"FEMALE",61,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","agriculture, forestry, fishing","RETIRED",24,600,"MARRIED",9,1972,NA,NA,"MOSTLY SATISFIED",12,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","YES",3,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,65
"FEMALE",21,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","no specialisation","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",163,52
"MALE",59,"URBAN 20,000-100,000","Lubelskie","SECONDARY","technical science","RETIRED",0,NA,"MARRIED",7,1972,NA,NA,"MIXED",8,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",12,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,78
"MALE",58,"URBAN BELOW 20,000","Pomorskie","PRIMARY/NO EDUCATION","no specialisation","RETIRED",0,1000,"WIDOWED",7,1976,12,1997,"MOSTLY DISSATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,76
"FEMALE",25,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","services for the population and transport services","EMPLOYED IN PRIVATE SECTOR",6,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"YES",20,"NO","NO","NO",NA,"YES, TO EU COUNTRY","FOREVER",NA,"NONE",164,54
"MALE",59,"URBAN BELOW 20,000","Malopolskie","SECONDARY","biological sciences","RETIRED",NA,2450,"DIVORCED",12,1975,6,1985,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,70
"FEMALE",52,"RURAL AREAS","Lubelskie","SECONDARY","production and processing","EMPLOYED IN PRIVATE SECTOR",0,1200,"DE FACTO SEPARATED",12,1983,NA,NA,"MOSTLY DISSATISFIED",3,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,60
"MALE",19,"URBAN 200,000-500,000","Lubuskie","VOCATIONAL/GRAMMAR","no specialisation","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GREAT BRITAIN","ACTIVE",194,105
"MALE",51,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","technical science","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",7,1984,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",12,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"NONE",172,82
"FEMALE",48,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","other","LONG-TERM SICK/DISABLED",0,800,"MARRIED",10,1986,NA,NA,"DELIGHTED",5,"IT`S DIFFICULT TO TELL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,79
"FEMALE",81,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","no specialisation","RETIRED",0,700,"WIDOWED",4,1959,12,2003,"MOSTLY SATISFIED",15,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,65
"FEMALE",56,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","social sciences","RETIRED",NA,920,"MARRIED",4,1975,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",25,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,78
"FEMALE",68,"RURAL AREAS","Lodzkie","PRIMARY/NO EDUCATION","no specialisation","RETIRED",24,826,"MARRIED",6,1963,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,90
"MALE",32,"URBAN 20,000-100,000","Zachodnio-pomorskie","SECONDARY","no specialisation","EMPLOYED IN PRIVATE SECTOR",NA,2600,"MARRIED",NA,NA,NA,2005,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",184,98
"FEMALE",67,"RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","no specialisation","LONG-TERM SICK/DISABLED",0,600,"MARRIED",12,1965,NA,NA,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,73
"MALE",87,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","technical science","RETIRED",24,3200,"MARRIED",1,1958,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,73
